t=,38268, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.007, ca=,0.0201, cr=,0.0155,  0.324540, 
t=,76536, actvstrat=,mBuy=,-0.038, mSel=,+0.050, b=,0.000, m=,0.000, ca=,0.0262, cr=,0.0194,  0.487565, 
t=,114804, actvstrat=,mBuy=,-0.038, mSel=,+0.050, b=,0.000, m=,0.000, ca=,0.0262, cr=,0.0194,  0.527873, 
t=,153073, actvstrat=,mBuy=,-0.097, mSel=,+0.050, b=,0.031, m=,0.015, ca=,0.0255, cr=,0.0161,  0.407348, 
t=,191343, actvstrat=,mBuy=,-0.097, mSel=,+0.050, b=,0.031, m=,0.015, ca=,0.0255, cr=,0.0161,  0.403142, 
t=,229611, actvstrat=,mBuy=,-0.100, mSel=,+0.050, b=,0.044, m=,0.000, ca=,0.0238, cr=,0.0143,  0.421763, 
t=,267880, actvstrat=,mBuy=,-0.116, mSel=,+0.050, b=,0.035, m=,0.036, ca=,0.0237, cr=,0.0124,  0.441692, 
t=,306149, actvstrat=,mBuy=,-0.066, mSel=,+0.050, b=,0.048, m=,0.045, ca=,0.0271, cr=,0.0133,  0.480886, 
t=,344417, actvstrat=,mBuy=,-0.104, mSel=,+0.050, b=,0.060, m=,0.069, ca=,0.0289, cr=,0.0140,  0.438276, 
t=,382686, actvstrat=,mBuy=,-0.082, mSel=,+0.050, b=,0.113, m=,0.039, ca=,0.0265, cr=,0.0139,  0.524247, 
t=,420954, actvstrat=,mBuy=,-0.084, mSel=,+0.050, b=,0.119, m=,0.052, ca=,0.0249, cr=,0.0159,  0.549143, 
t=,459223, actvstrat=,mBuy=,-0.076, mSel=,+0.050, b=,0.134, m=,0.043, ca=,0.0236, cr=,0.0104,  0.618215, 
t=,497493, actvstrat=,mBuy=,-0.076, mSel=,+0.050, b=,0.134, m=,0.043, ca=,0.0236, cr=,0.0104,  0.554893, 
t=,535762, actvstrat=,mBuy=,-0.138, mSel=,+0.050, b=,0.114, m=,0.001, ca=,0.0225, cr=,0.0104,  0.568810, 
t=,574030, actvstrat=,mBuy=,-0.137, mSel=,+0.050, b=,0.169, m=,0.000, ca=,0.0256, cr=,0.0103,  0.658775, 
t=,612299, actvstrat=,mBuy=,-0.137, mSel=,+0.050, b=,0.169, m=,0.000, ca=,0.0256, cr=,0.0103,  0.645512, 
t=,650568, actvstrat=,mBuy=,-0.151, mSel=,+0.050, b=,0.209, m=,0.011, ca=,0.0277, cr=,0.0112,  0.669381, 
t=,688837, actvstrat=,mBuy=,-0.135, mSel=,+0.050, b=,0.194, m=,0.043, ca=,0.0247, cr=,0.0089,  0.724148, 
t=,727106, actvstrat=,mBuy=,-0.137, mSel=,+0.050, b=,0.210, m=,0.070, ca=,0.0276, cr=,0.0134,  0.702999, 
t=,765374, actvstrat=,mBuy=,-0.093, mSel=,+0.050, b=,0.185, m=,0.050, ca=,0.0277, cr=,0.0122,  0.639319, 
t=,803643, actvstrat=,mBuy=,-0.120, mSel=,+0.050, b=,0.251, m=,0.053, ca=,0.0255, cr=,0.0135,  0.677482, 
t=,841912, actvstrat=,mBuy=,-0.117, mSel=,+0.050, b=,0.260, m=,0.011, ca=,0.0282, cr=,0.0115,  0.772281, 
t=,880180, actvstrat=,mBuy=,-0.104, mSel=,+0.050, b=,0.275, m=,0.021, ca=,0.0266, cr=,0.0077,  0.753598, 
t=,918449, actvstrat=,mBuy=,-0.093, mSel=,+0.050, b=,0.315, m=,0.073, ca=,0.0296, cr=,0.0051,  0.727121, 
t=,956717, actvstrat=,mBuy=,-0.048, mSel=,+0.050, b=,0.298, m=,0.057, ca=,0.0315, cr=,0.0056,  0.745854, 
t=,994987, actvstrat=,mBuy=,-0.046, mSel=,+0.050, b=,0.286, m=,0.072, ca=,0.0318, cr=,0.0072,  0.721410, 
t=,1033257, actvstrat=,mBuy=,-0.060, mSel=,+0.050, b=,0.281, m=,0.081, ca=,0.0313, cr=,0.0057,  0.730718, 
t=,1071525, actvstrat=,mBuy=,-0.046, mSel=,+0.050, b=,0.282, m=,0.095, ca=,0.0302, cr=,0.0041,  0.734668, 
t=,1109797, actvstrat=,mBuy=,-0.046, mSel=,+0.050, b=,0.282, m=,0.095, ca=,0.0302, cr=,0.0041,  0.725165, 
t=,1148065, actvstrat=,mBuy=,-0.026, mSel=,+0.050, b=,0.300, m=,0.049, ca=,0.0294, cr=,0.0030,  0.704667, 
t=,1186333, actvstrat=,mBuy=,-0.017, mSel=,+0.050, b=,0.285, m=,0.061, ca=,0.0325, cr=,0.0035,  0.752322, 
t=,1224603, actvstrat=,mBuy=,-0.081, mSel=,+0.050, b=,0.310, m=,0.050, ca=,0.0325, cr=,0.0041,  0.742260, 
t=,1262871, actvstrat=,mBuy=,-0.101, mSel=,+0.050, b=,0.337, m=,0.034, ca=,0.0319, cr=,0.0024,  0.814753, 
t=,1301139, actvstrat=,mBuy=,-0.105, mSel=,+0.050, b=,0.325, m=,0.000, ca=,0.0342, cr=,0.0063,  0.816875, 
t=,1339408, actvstrat=,mBuy=,-0.105, mSel=,+0.050, b=,0.325, m=,0.000, ca=,0.0342, cr=,0.0063,  0.769195, 
t=,1377677, actvstrat=,mBuy=,-0.105, mSel=,+0.050, b=,0.325, m=,0.000, ca=,0.0342, cr=,0.0063,  0.786391, 
t=,1415945, actvstrat=,mBuy=,-0.102, mSel=,+0.050, b=,0.346, m=,0.016, ca=,0.0381, cr=,0.0084,  0.815031, 
