t=,40633, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.038, ca=,0.0355, cr=,0.0224,  0.538575, 
t=,81266, actvstrat=,mBuy=,-0.031, mSel=,+0.050, b=,0.000, m=,0.042, ca=,0.0293, cr=,0.0197,  0.926439, 
t=,121900, actvstrat=,mBuy=,-0.063, mSel=,+0.050, b=,0.034, m=,0.050, ca=,0.0311, cr=,0.0206,  0.595641, 
t=,162533, actvstrat=,mBuy=,-0.071, mSel=,+0.050, b=,0.102, m=,0.043, ca=,0.0317, cr=,0.0183,  0.750377, 
t=,203165, actvstrat=,mBuy=,-0.071, mSel=,+0.050, b=,0.102, m=,0.043, ca=,0.0317, cr=,0.0183,  0.803728, 
t=,243799, actvstrat=,mBuy=,-0.091, mSel=,+0.050, b=,0.123, m=,0.010, ca=,0.0316, cr=,0.0192,  0.832238, 
t=,284432, actvstrat=,mBuy=,-0.100, mSel=,+0.050, b=,0.160, m=,0.007, ca=,0.0306, cr=,0.0228,  0.924858, 
t=,325065, actvstrat=,mBuy=,-0.131, mSel=,+0.050, b=,0.180, m=,0.003, ca=,0.0295, cr=,0.0235,  0.947681, 
t=,365698, actvstrat=,mBuy=,-0.141, mSel=,+0.050, b=,0.212, m=,0.029, ca=,0.0299, cr=,0.0258,  0.941721, 
t=,406331, actvstrat=,mBuy=,-0.136, mSel=,+0.050, b=,0.237, m=,0.009, ca=,0.0265, cr=,0.0235,  0.997454, 
t=,446964, actvstrat=,mBuy=,-0.141, mSel=,+0.050, b=,0.238, m=,0.026, ca=,0.0232, cr=,0.0250,  1.018249, 
t=,487596, actvstrat=,mBuy=,-0.141, mSel=,+0.050, b=,0.238, m=,0.026, ca=,0.0232, cr=,0.0250,  1.010031, 
t=,528229, actvstrat=,mBuy=,-0.141, mSel=,+0.050, b=,0.250, m=,0.002, ca=,0.0199, cr=,0.0280,  0.989381, 
t=,568862, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.261, m=,0.000, ca=,0.0203, cr=,0.0311,  1.017531, 
t=,609497, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.261, m=,0.000, ca=,0.0203, cr=,0.0311,  1.078316, 
t=,650130, actvstrat=,mBuy=,-0.156, mSel=,+0.050, b=,0.247, m=,0.003, ca=,0.0240, cr=,0.0282,  1.008095, 
t=,690762, actvstrat=,mBuy=,-0.156, mSel=,+0.050, b=,0.247, m=,0.003, ca=,0.0240, cr=,0.0282,  1.032392, 
t=,731395, actvstrat=,mBuy=,-0.132, mSel=,+0.050, b=,0.274, m=,0.000, ca=,0.0264, cr=,0.0297,  1.059659, 
t=,772027, actvstrat=,mBuy=,-0.132, mSel=,+0.050, b=,0.274, m=,0.000, ca=,0.0264, cr=,0.0297,  1.035339, 
t=,812659, actvstrat=,mBuy=,-0.169, mSel=,+0.050, b=,0.301, m=,0.021, ca=,0.0256, cr=,0.0297,  1.058305, 
t=,853292, actvstrat=,mBuy=,-0.176, mSel=,+0.050, b=,0.310, m=,0.012, ca=,0.0255, cr=,0.0332,  1.067768, 
t=,893926, actvstrat=,mBuy=,-0.247, mSel=,+0.050, b=,0.342, m=,0.027, ca=,0.0265, cr=,0.0358,  1.083576, 
t=,934559, actvstrat=,mBuy=,-0.247, mSel=,+0.050, b=,0.342, m=,0.027, ca=,0.0265, cr=,0.0358,  1.091077, 
t=,975191, actvstrat=,mBuy=,-0.248, mSel=,+0.050, b=,0.325, m=,0.018, ca=,0.0250, cr=,0.0394,  1.112660, 
t=,1015823, actvstrat=,mBuy=,-0.247, mSel=,+0.050, b=,0.402, m=,0.014, ca=,0.0223, cr=,0.0368,  1.066390, 
t=,1056455, actvstrat=,mBuy=,-0.247, mSel=,+0.050, b=,0.402, m=,0.014, ca=,0.0223, cr=,0.0368,  1.144651, 
t=,1097088, actvstrat=,mBuy=,-0.287, mSel=,+0.050, b=,0.409, m=,0.000, ca=,0.0250, cr=,0.0343,  1.109020, 
