t=,31325, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.058, ca=,0.0457, cr=,0.0220,  1.219656, 
t=,62650, actvstrat=,mBuy=,-0.029, mSel=,+0.050, b=,0.029, m=,0.100, ca=,0.0414, cr=,0.0245,  1.232493, 
t=,93974, actvstrat=,mBuy=,-0.056, mSel=,+0.050, b=,0.004, m=,0.102, ca=,0.0425, cr=,0.0221,  1.706521, 
t=,125298, actvstrat=,mBuy=,-0.075, mSel=,+0.050, b=,0.000, m=,0.130, ca=,0.0398, cr=,0.0243,  1.766854, 
t=,156623, actvstrat=,mBuy=,-0.083, mSel=,+0.050, b=,0.010, m=,0.100, ca=,0.0385, cr=,0.0270,  1.164133, 
t=,187948, actvstrat=,mBuy=,-0.083, mSel=,+0.050, b=,0.010, m=,0.100, ca=,0.0385, cr=,0.0270,  1.255717, 
t=,219273, actvstrat=,mBuy=,-0.096, mSel=,+0.050, b=,0.044, m=,0.145, ca=,0.0381, cr=,0.0253,  1.237476, 
t=,250598, actvstrat=,mBuy=,-0.088, mSel=,+0.050, b=,0.014, m=,0.139, ca=,0.0381, cr=,0.0243,  1.239020, 
t=,281923, actvstrat=,mBuy=,-0.145, mSel=,+0.050, b=,0.000, m=,0.140, ca=,0.0384, cr=,0.0254,  1.603532, 
t=,313248, actvstrat=,mBuy=,-0.138, mSel=,+0.050, b=,0.002, m=,0.140, ca=,0.0361, cr=,0.0319,  2.754079, 
t=,344573, actvstrat=,mBuy=,-0.157, mSel=,+0.050, b=,0.000, m=,0.161, ca=,0.0357, cr=,0.0317,  2.771862, 
t=,375897, actvstrat=,mBuy=,-0.157, mSel=,+0.050, b=,0.000, m=,0.161, ca=,0.0357, cr=,0.0317,  2.830729, 
t=,407222, actvstrat=,mBuy=,-0.184, mSel=,+0.050, b=,0.002, m=,0.139, ca=,0.0385, cr=,0.0313,  2.295875, 
t=,438546, actvstrat=,mBuy=,-0.184, mSel=,+0.050, b=,0.002, m=,0.139, ca=,0.0385, cr=,0.0313,  2.442072, 
t=,469875, actvstrat=,mBuy=,-0.184, mSel=,+0.050, b=,0.002, m=,0.139, ca=,0.0385, cr=,0.0313,  2.290793, 
t=,501199, actvstrat=,mBuy=,-0.191, mSel=,+0.050, b=,0.000, m=,0.115, ca=,0.0388, cr=,0.0338,  2.758656, 
t=,532525, actvstrat=,mBuy=,-0.191, mSel=,+0.050, b=,0.000, m=,0.115, ca=,0.0388, cr=,0.0338,  2.748267, 
t=,563850, actvstrat=,mBuy=,-0.202, mSel=,+0.050, b=,0.000, m=,0.098, ca=,0.0442, cr=,0.0290,  1.840314, 
t=,595175, actvstrat=,mBuy=,-0.202, mSel=,+0.050, b=,0.000, m=,0.098, ca=,0.0442, cr=,0.0290,  1.867843, 
t=,626499, actvstrat=,mBuy=,-0.202, mSel=,+0.050, b=,0.000, m=,0.098, ca=,0.0442, cr=,0.0290,  1.623464, 
t=,657824, actvstrat=,mBuy=,-0.225, mSel=,+0.050, b=,0.000, m=,0.044, ca=,0.0451, cr=,0.0320,  2.299630, 
t=,689149, actvstrat=,mBuy=,-0.210, mSel=,+0.050, b=,0.013, m=,0.037, ca=,0.0450, cr=,0.0350,  1.299402, 
t=,720473, actvstrat=,mBuy=,-0.196, mSel=,+0.050, b=,0.000, m=,0.068, ca=,0.0484, cr=,0.0355,  1.632948, 
