t=,42856, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.028, ca=,0.0236, cr=,0.0125,  0.452981, 
t=,85713, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.028, ca=,0.0236, cr=,0.0125,  0.403219, 
t=,128570, actvstrat=,mBuy=,-0.033, mSel=,+0.050, b=,0.003, m=,0.035, ca=,0.0261, cr=,0.0135,  0.800897, 
t=,171426, actvstrat=,mBuy=,-0.033, mSel=,+0.050, b=,0.003, m=,0.035, ca=,0.0261, cr=,0.0135,  0.873512, 
t=,214283, actvstrat=,mBuy=,-0.033, mSel=,+0.050, b=,0.003, m=,0.035, ca=,0.0261, cr=,0.0135,  0.916280, 
t=,257139, actvstrat=,mBuy=,-0.033, mSel=,+0.050, b=,0.003, m=,0.035, ca=,0.0261, cr=,0.0135,  0.886237, 
t=,299996, actvstrat=,mBuy=,-0.032, mSel=,+0.050, b=,0.000, m=,0.067, ca=,0.0260, cr=,0.0118,  1.012307, 
t=,342853, actvstrat=,mBuy=,-0.016, mSel=,+0.050, b=,0.005, m=,0.071, ca=,0.0284, cr=,0.0118,  0.514054, 
t=,385710, actvstrat=,mBuy=,-0.020, mSel=,+0.050, b=,0.004, m=,0.116, ca=,0.0266, cr=,0.0134,  0.695885, 
t=,428569, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.000, m=,0.135, ca=,0.0244, cr=,0.0135,  0.812485, 
t=,471426, actvstrat=,mBuy=,-0.002, mSel=,+0.050, b=,0.004, m=,0.179, ca=,0.0214, cr=,0.0105,  0.615722, 
t=,514284, actvstrat=,mBuy=,-0.002, mSel=,+0.050, b=,0.004, m=,0.179, ca=,0.0214, cr=,0.0105,  0.610056, 
t=,557140, actvstrat=,mBuy=,-0.002, mSel=,+0.050, b=,0.004, m=,0.179, ca=,0.0214, cr=,0.0105,  0.560368, 
t=,599998, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.000, m=,0.179, ca=,0.0200, cr=,0.0103,  0.761093, 
t=,642854, actvstrat=,mBuy=,-0.010, mSel=,+0.050, b=,0.002, m=,0.172, ca=,0.0209, cr=,0.0095,  1.428772, 
t=,685711, actvstrat=,mBuy=,-0.010, mSel=,+0.050, b=,0.002, m=,0.172, ca=,0.0209, cr=,0.0095,  1.425280, 
t=,728567, actvstrat=,mBuy=,-0.010, mSel=,+0.050, b=,0.002, m=,0.172, ca=,0.0209, cr=,0.0095,  1.470901, 
t=,771424, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.000, m=,0.158, ca=,0.0190, cr=,0.0097,  1.745017, 
t=,814282, actvstrat=,mBuy=,-0.003, mSel=,+0.050, b=,0.045, m=,0.170, ca=,0.0158, cr=,0.0102,  0.529853, 
t=,857139, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.051, m=,0.162, ca=,0.0205, cr=,0.0139,  0.555063, 
t=,899995, actvstrat=,mBuy=,-0.017, mSel=,+0.050, b=,0.000, m=,0.143, ca=,0.0241, cr=,0.0159,  0.809807, 
t=,942851, actvstrat=,mBuy=,-0.017, mSel=,+0.050, b=,0.000, m=,0.143, ca=,0.0241, cr=,0.0159,  0.834186, 
t=,985708, actvstrat=,mBuy=,-0.008, mSel=,+0.050, b=,0.036, m=,0.138, ca=,0.0236, cr=,0.0191,  0.489570, 
t=,1028564, actvstrat=,mBuy=,-0.036, mSel=,+0.050, b=,0.060, m=,0.131, ca=,0.0231, cr=,0.0227,  0.551776, 
t=,1071421, actvstrat=,mBuy=,-0.057, mSel=,+0.050, b=,0.076, m=,0.151, ca=,0.0213, cr=,0.0241,  0.592307, 
t=,1114277, actvstrat=,mBuy=,-0.093, mSel=,+0.050, b=,0.095, m=,0.113, ca=,0.0209, cr=,0.0242,  0.659348, 
t=,1157135, actvstrat=,mBuy=,-0.083, mSel=,+0.050, b=,0.114, m=,0.110, ca=,0.0213, cr=,0.0245,  0.666399, 
t=,1199998, actvstrat=,mBuy=,-0.090, mSel=,+0.050, b=,0.105, m=,0.106, ca=,0.0251, cr=,0.0238,  0.704860, 
