t=,42456, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.078, ca=,0.0356, cr=,0.0408,  0.420646, 
t=,84913, actvstrat=,mBuy=,-0.047, mSel=,+0.050, b=,0.000, m=,0.035, ca=,0.0340, cr=,0.0399,  0.575749, 
t=,127369, actvstrat=,mBuy=,-0.047, mSel=,+0.050, b=,0.000, m=,0.035, ca=,0.0340, cr=,0.0399,  0.643215, 
t=,169826, actvstrat=,mBuy=,-0.047, mSel=,+0.050, b=,0.000, m=,0.035, ca=,0.0340, cr=,0.0399,  0.553103, 
t=,212284, actvstrat=,mBuy=,-0.047, mSel=,+0.050, b=,0.000, m=,0.035, ca=,0.0340, cr=,0.0399,  0.555658, 
t=,254741, actvstrat=,mBuy=,-0.047, mSel=,+0.050, b=,0.000, m=,0.035, ca=,0.0340, cr=,0.0399,  0.989720, 
t=,297197, actvstrat=,mBuy=,-0.031, mSel=,+0.050, b=,0.042, m=,0.050, ca=,0.0345, cr=,0.0381,  0.424978, 
t=,339653, actvstrat=,mBuy=,-0.006, mSel=,+0.050, b=,0.062, m=,0.022, ca=,0.0340, cr=,0.0374,  0.494638, 
t=,382111, actvstrat=,mBuy=,-0.032, mSel=,+0.050, b=,0.110, m=,0.000, ca=,0.0413, cr=,0.0339,  0.615285, 
t=,424567, actvstrat=,mBuy=,-0.013, mSel=,+0.050, b=,0.080, m=,0.002, ca=,0.0405, cr=,0.0332,  0.613284, 
t=,467024, actvstrat=,mBuy=,-0.034, mSel=,+0.050, b=,0.098, m=,0.000, ca=,0.0415, cr=,0.0375,  0.629572, 
t=,509482, actvstrat=,mBuy=,-0.037, mSel=,+0.050, b=,0.144, m=,0.014, ca=,0.0396, cr=,0.0422,  0.637268, 
t=,551938, actvstrat=,mBuy=,-0.026, mSel=,+0.050, b=,0.171, m=,0.018, ca=,0.0347, cr=,0.0409,  0.707912, 
t=,594395, actvstrat=,mBuy=,-0.011, mSel=,+0.050, b=,0.192, m=,0.000, ca=,0.0329, cr=,0.0400,  0.797495, 
t=,636851, actvstrat=,mBuy=,-0.011, mSel=,+0.050, b=,0.192, m=,0.000, ca=,0.0329, cr=,0.0400,  0.759837, 
t=,679309, actvstrat=,mBuy=,-0.011, mSel=,+0.050, b=,0.192, m=,0.000, ca=,0.0329, cr=,0.0400,  0.749357, 
t=,721765, actvstrat=,mBuy=,-0.011, mSel=,+0.050, b=,0.192, m=,0.000, ca=,0.0329, cr=,0.0400,  0.728394, 
t=,764224, actvstrat=,mBuy=,-0.038, mSel=,+0.050, b=,0.227, m=,0.013, ca=,0.0320, cr=,0.0377,  0.792941, 
t=,806681, actvstrat=,mBuy=,-0.057, mSel=,+0.050, b=,0.238, m=,0.000, ca=,0.0313, cr=,0.0364,  0.833856, 
t=,849138, actvstrat=,mBuy=,-0.057, mSel=,+0.050, b=,0.238, m=,0.000, ca=,0.0313, cr=,0.0364,  0.779240, 
t=,891594, actvstrat=,mBuy=,-0.038, mSel=,+0.050, b=,0.273, m=,0.018, ca=,0.0336, cr=,0.0333,  0.809294, 
t=,934051, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.288, m=,0.027, ca=,0.0321, cr=,0.0283,  0.809857, 
t=,976507, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.288, m=,0.027, ca=,0.0321, cr=,0.0283,  0.807207, 
t=,1018964, actvstrat=,mBuy=,-0.025, mSel=,+0.050, b=,0.338, m=,0.039, ca=,0.0330, cr=,0.0287,  0.808220, 
t=,1061421, actvstrat=,mBuy=,-0.025, mSel=,+0.050, b=,0.338, m=,0.039, ca=,0.0330, cr=,0.0287,  0.837220, 
t=,1103877, actvstrat=,mBuy=,-0.017, mSel=,+0.050, b=,0.396, m=,0.052, ca=,0.0352, cr=,0.0281,  0.858350, 
t=,1146333, actvstrat=,mBuy=,-0.044, mSel=,+0.050, b=,0.400, m=,0.040, ca=,0.0312, cr=,0.0281,  0.859227, 
t=,1188790, actvstrat=,mBuy=,-0.027, mSel=,+0.050, b=,0.416, m=,0.000, ca=,0.0329, cr=,0.0276,  0.910488, 
t=,1231246, actvstrat=,mBuy=,-0.027, mSel=,+0.050, b=,0.416, m=,0.000, ca=,0.0329, cr=,0.0276,  0.935241, 
t=,1273702, actvstrat=,mBuy=,+0.000, mSel=,+0.050, b=,0.408, m=,0.023, ca=,0.0316, cr=,0.0253,  0.903173, 
t=,1316158, actvstrat=,mBuy=,-0.038, mSel=,+0.050, b=,0.414, m=,0.022, ca=,0.0342, cr=,0.0283,  0.897080, 
t=,1358615, actvstrat=,mBuy=,-0.063, mSel=,+0.050, b=,0.413, m=,0.004, ca=,0.0314, cr=,0.0300,  0.929945, 
t=,1401071, actvstrat=,mBuy=,-0.047, mSel=,+0.050, b=,0.389, m=,0.007, ca=,0.0322, cr=,0.0280,  0.902871, 
