t=,28886, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.045, ca=,0.0462, cr=,0.0129,  0.412607, 
t=,57770, actvstrat=,mBuy=,-0.036, mSel=,+0.050, b=,0.006, m=,0.053, ca=,0.0454, cr=,0.0166,  0.379491, 
t=,86655, actvstrat=,mBuy=,-0.058, mSel=,+0.050, b=,0.040, m=,0.046, ca=,0.0443, cr=,0.0151,  0.551043, 
t=,115540, actvstrat=,mBuy=,-0.091, mSel=,+0.050, b=,0.000, m=,0.015, ca=,0.0427, cr=,0.0132,  0.990199, 
t=,144426, actvstrat=,mBuy=,-0.091, mSel=,+0.050, b=,0.000, m=,0.015, ca=,0.0427, cr=,0.0132,  0.972134, 
t=,173311, actvstrat=,mBuy=,-0.089, mSel=,+0.050, b=,0.001, m=,0.000, ca=,0.0431, cr=,0.0125,  1.202966, 
t=,202196, actvstrat=,mBuy=,-0.089, mSel=,+0.050, b=,0.001, m=,0.000, ca=,0.0431, cr=,0.0125,  1.136854, 
t=,231080, actvstrat=,mBuy=,-0.126, mSel=,+0.050, b=,0.000, m=,0.010, ca=,0.0416, cr=,0.0125,  1.255289, 
t=,259965, actvstrat=,mBuy=,-0.128, mSel=,+0.050, b=,0.001, m=,0.005, ca=,0.0417, cr=,0.0088,  1.103516, 
t=,288850, actvstrat=,mBuy=,-0.149, mSel=,+0.050, b=,0.000, m=,0.033, ca=,0.0474, cr=,0.0038,  1.398424, 
t=,317734, actvstrat=,mBuy=,-0.149, mSel=,+0.050, b=,0.000, m=,0.033, ca=,0.0474, cr=,0.0038,  1.425255, 
t=,346619, actvstrat=,mBuy=,-0.153, mSel=,+0.050, b=,0.025, m=,0.081, ca=,0.0458, cr=,0.0014,  0.503668, 
t=,375504, actvstrat=,mBuy=,-0.175, mSel=,+0.050, b=,0.004, m=,0.110, ca=,0.0498, cr=,0.0069,  0.583384, 
t=,404389, actvstrat=,mBuy=,-0.175, mSel=,+0.050, b=,0.004, m=,0.110, ca=,0.0498, cr=,0.0069,  0.561172, 
t=,433273, actvstrat=,mBuy=,-0.193, mSel=,+0.050, b=,0.000, m=,0.122, ca=,0.0506, cr=,0.0050,  0.791860, 
t=,462158, actvstrat=,mBuy=,-0.193, mSel=,+0.050, b=,0.000, m=,0.122, ca=,0.0506, cr=,0.0050,  1.745981, 
t=,491043, actvstrat=,mBuy=,-0.222, mSel=,+0.050, b=,0.030, m=,0.112, ca=,0.0496, cr=,0.0080,  0.483954, 
t=,519927, actvstrat=,mBuy=,-0.239, mSel=,+0.050, b=,0.046, m=,0.133, ca=,0.0485, cr=,0.0065,  0.553247, 
t=,548812, actvstrat=,mBuy=,-0.190, mSel=,+0.050, b=,0.057, m=,0.136, ca=,0.0545, cr=,0.0090,  0.587179, 
t=,577696, actvstrat=,mBuy=,-0.168, mSel=,+0.050, b=,0.043, m=,0.157, ca=,0.0528, cr=,0.0113,  0.491641, 
t=,606580, actvstrat=,mBuy=,-0.137, mSel=,+0.050, b=,0.000, m=,0.155, ca=,0.0573, cr=,0.0127,  0.525299, 
t=,635465, actvstrat=,mBuy=,-0.145, mSel=,+0.050, b=,0.004, m=,0.196, ca=,0.0584, cr=,0.0152,  0.710590, 
t=,664350, actvstrat=,mBuy=,-0.145, mSel=,+0.050, b=,0.004, m=,0.196, ca=,0.0584, cr=,0.0152,  0.723649, 
t=,693234, actvstrat=,mBuy=,-0.145, mSel=,+0.050, b=,0.004, m=,0.196, ca=,0.0584, cr=,0.0152,  0.724269, 
t=,722120, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.000, m=,0.221, ca=,0.0591, cr=,0.0156,  1.554065, 
t=,751004, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.000, m=,0.221, ca=,0.0591, cr=,0.0156,  1.308180, 
t=,779889, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.000, m=,0.221, ca=,0.0591, cr=,0.0156,  0.788201, 
t=,808774, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.000, m=,0.221, ca=,0.0591, cr=,0.0156,  0.424968, 
t=,837658, actvstrat=,mBuy=,-0.165, mSel=,+0.050, b=,0.000, m=,0.221, ca=,0.0591, cr=,0.0156,  1.510525, 
t=,866543, actvstrat=,mBuy=,-0.163, mSel=,+0.050, b=,0.001, m=,0.195, ca=,0.0574, cr=,0.0127,  1.522896, 
t=,895428, actvstrat=,mBuy=,-0.156, mSel=,+0.050, b=,0.005, m=,0.216, ca=,0.0546, cr=,0.0148,  0.566882, 
t=,924312, actvstrat=,mBuy=,-0.149, mSel=,+0.050, b=,0.000, m=,0.183, ca=,0.0533, cr=,0.0143,  1.423056, 
t=,953196, actvstrat=,mBuy=,-0.149, mSel=,+0.050, b=,0.000, m=,0.183, ca=,0.0533, cr=,0.0143,  1.402307, 
t=,982081, actvstrat=,mBuy=,-0.164, mSel=,+0.050, b=,0.001, m=,0.170, ca=,0.0492, cr=,0.0148,  1.514319, 
t=,1010966, actvstrat=,mBuy=,-0.164, mSel=,+0.050, b=,0.001, m=,0.170, ca=,0.0492, cr=,0.0148,  1.322876, 
t=,1039851, actvstrat=,mBuy=,-0.164, mSel=,+0.050, b=,0.001, m=,0.170, ca=,0.0492, cr=,0.0148,  1.294494, 
t=,1068735, actvstrat=,mBuy=,-0.164, mSel=,+0.050, b=,0.001, m=,0.170, ca=,0.0492, cr=,0.0148,  1.495966, 
t=,1097620, actvstrat=,mBuy=,-0.128, mSel=,+0.050, b=,0.000, m=,0.198, ca=,0.0503, cr=,0.0103,  1.537077, 
t=,1126504, actvstrat=,mBuy=,-0.128, mSel=,+0.050, b=,0.000, m=,0.198, ca=,0.0503, cr=,0.0103,  1.522621, 
t=,1155388, actvstrat=,mBuy=,-0.122, mSel=,+0.050, b=,0.061, m=,0.197, ca=,0.0526, cr=,0.0127,  0.561915, 
