t=,36544, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.096, ca=,0.0416, cr=,0.0126,  0.336244, 
t=,73089, actvstrat=,mBuy=,-0.073, mSel=,+0.066, b=,0.000, m=,0.072, ca=,0.0420, cr=,0.0085,  0.813157, 
t=,109637, actvstrat=,mBuy=,-0.073, mSel=,+0.066, b=,0.000, m=,0.072, ca=,0.0420, cr=,0.0085,  0.816242, 
t=,146182, actvstrat=,mBuy=,-0.073, mSel=,+0.066, b=,0.000, m=,0.072, ca=,0.0420, cr=,0.0085,  0.839405, 
t=,182726, actvstrat=,mBuy=,-0.040, mSel=,+0.080, b=,0.001, m=,0.088, ca=,0.0444, cr=,0.0080,  1.077168, 
t=,219271, actvstrat=,mBuy=,-0.040, mSel=,+0.080, b=,0.001, m=,0.088, ca=,0.0444, cr=,0.0080,  0.000000, 
t=,255815, actvstrat=,mBuy=,-0.040, mSel=,+0.088, b=,0.000, m=,0.075, ca=,0.0458, cr=,0.0036,  1.069131, 
t=,292360, actvstrat=,mBuy=,-0.040, mSel=,+0.088, b=,0.000, m=,0.075, ca=,0.0458, cr=,0.0036,  0.926153, 
t=,328905, actvstrat=,mBuy=,-0.040, mSel=,+0.088, b=,0.000, m=,0.075, ca=,0.0458, cr=,0.0036,  1.292824, 
t=,365449, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.067055, 
t=,401993, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.033030, 
t=,438538, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.355478, 
t=,475082, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.239484, 
t=,511627, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.342131, 
t=,548171, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.207598, 
t=,584715, actvstrat=,mBuy=,-0.067, mSel=,+0.117, b=,0.001, m=,0.063, ca=,0.0436, cr=,0.0050,  1.367459, 
t=,621259, actvstrat=,mBuy=,-0.101, mSel=,+0.122, b=,0.000, m=,0.117, ca=,0.0453, cr=,0.0083,  0.995692, 
t=,657804, actvstrat=,mBuy=,-0.101, mSel=,+0.106, b=,0.001, m=,0.118, ca=,0.0396, cr=,0.0106,  1.084570, 
t=,694349, actvstrat=,mBuy=,-0.101, mSel=,+0.106, b=,0.001, m=,0.118, ca=,0.0396, cr=,0.0106,  1.059396, 
t=,730893, actvstrat=,mBuy=,-0.101, mSel=,+0.106, b=,0.001, m=,0.118, ca=,0.0396, cr=,0.0106,  1.250842, 
t=,767438, actvstrat=,mBuy=,-0.101, mSel=,+0.106, b=,0.001, m=,0.118, ca=,0.0396, cr=,0.0106,  1.255645, 
