t=,33424, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.071, ca=,0.0438, cr=,0.0480,  0.625955, 
t=,66849, actvstrat=,mBuy=,-0.006, mSel=,+0.067, b=,0.044, m=,0.070, ca=,0.0467, cr=,0.0503,  0.784347, 
t=,100273, actvstrat=,mBuy=,+0.000, mSel=,+0.036, b=,0.094, m=,0.042, ca=,0.0521, cr=,0.0519,  0.898823, 
t=,133697, actvstrat=,mBuy=,+0.000, mSel=,+0.036, b=,0.094, m=,0.042, ca=,0.0521, cr=,0.0519,  0.927386, 
t=,167122, actvstrat=,mBuy=,-0.012, mSel=,+0.022, b=,0.115, m=,0.054, ca=,0.0502, cr=,0.0552,  0.963545, 
t=,200546, actvstrat=,mBuy=,-0.012, mSel=,+0.022, b=,0.115, m=,0.054, ca=,0.0502, cr=,0.0552,  0.943197, 
t=,233972, actvstrat=,mBuy=,+0.000, mSel=,+0.033, b=,0.106, m=,0.090, ca=,0.0512, cr=,0.0554,  0.939504, 
t=,267396, actvstrat=,mBuy=,-0.052, mSel=,+0.068, b=,0.092, m=,0.082, ca=,0.0565, cr=,0.0515,  0.908911, 
t=,300821, actvstrat=,mBuy=,-0.018, mSel=,+0.053, b=,0.122, m=,0.081, ca=,0.0587, cr=,0.0535,  0.936675, 
t=,334246, actvstrat=,mBuy=,-0.007, mSel=,+0.042, b=,0.154, m=,0.100, ca=,0.0580, cr=,0.0492,  0.931484, 
t=,367671, actvstrat=,mBuy=,+0.000, mSel=,+0.038, b=,0.172, m=,0.095, ca=,0.0612, cr=,0.0470,  1.023910, 
t=,401095, actvstrat=,mBuy=,-0.004, mSel=,+0.016, b=,0.193, m=,0.058, ca=,0.0621, cr=,0.0482,  1.034223, 
t=,434520, actvstrat=,mBuy=,-0.004, mSel=,+0.016, b=,0.193, m=,0.058, ca=,0.0621, cr=,0.0482,  1.004190, 
t=,467944, actvstrat=,mBuy=,-0.018, mSel=,+0.000, b=,0.210, m=,0.034, ca=,0.0626, cr=,0.0503,  1.064811, 
t=,501370, actvstrat=,mBuy=,-0.048, mSel=,+0.017, b=,0.193, m=,0.043, ca=,0.0654, cr=,0.0499,  1.068841, 
t=,534794, actvstrat=,mBuy=,-0.020, mSel=,+0.044, b=,0.202, m=,0.083, ca=,0.0666, cr=,0.0491,  1.079591, 
t=,568219, actvstrat=,mBuy=,-0.015, mSel=,+0.020, b=,0.175, m=,0.096, ca=,0.0684, cr=,0.0504,  1.046232, 
t=,601643, actvstrat=,mBuy=,+0.000, mSel=,+0.046, b=,0.210, m=,0.074, ca=,0.0664, cr=,0.0481,  1.047995, 
t=,635068, actvstrat=,mBuy=,-0.010, mSel=,+0.034, b=,0.216, m=,0.065, ca=,0.0641, cr=,0.0454,  1.113608, 
t=,668492, actvstrat=,mBuy=,-0.010, mSel=,+0.034, b=,0.216, m=,0.065, ca=,0.0641, cr=,0.0454,  1.117667, 
t=,701917, actvstrat=,mBuy=,+0.000, mSel=,+0.019, b=,0.233, m=,0.038, ca=,0.0636, cr=,0.0436,  1.075865, 
t=,735341, actvstrat=,mBuy=,-0.001, mSel=,+0.006, b=,0.228, m=,0.027, ca=,0.0639, cr=,0.0463,  1.068599, 
t=,768765, actvstrat=,mBuy=,+0.000, mSel=,+0.007, b=,0.206, m=,0.027, ca=,0.0656, cr=,0.0460,  1.109833, 
t=,802190, actvstrat=,mBuy=,-0.019, mSel=,+0.021, b=,0.210, m=,0.000, ca=,0.0664, cr=,0.0438,  1.137490, 
t=,835614, actvstrat=,mBuy=,-0.007, mSel=,+0.032, b=,0.280, m=,0.019, ca=,0.0687, cr=,0.0444,  1.162006, 
t=,869039, actvstrat=,mBuy=,-0.007, mSel=,+0.032, b=,0.280, m=,0.019, ca=,0.0687, cr=,0.0444,  1.176830, 
t=,902464, actvstrat=,mBuy=,-0.019, mSel=,+0.000, b=,0.274, m=,0.026, ca=,0.0691, cr=,0.0476,  1.170511, 
t=,935889, actvstrat=,mBuy=,-0.019, mSel=,+0.000, b=,0.274, m=,0.026, ca=,0.0691, cr=,0.0476,  1.180591, 
t=,969313, actvstrat=,mBuy=,-0.031, mSel=,+0.011, b=,0.289, m=,0.052, ca=,0.0656, cr=,0.0459,  1.154348, 
t=,1002738, actvstrat=,mBuy=,-0.038, mSel=,+0.000, b=,0.269, m=,0.050, ca=,0.0626, cr=,0.0490,  1.142556, 
t=,1036162, actvstrat=,mBuy=,-0.038, mSel=,+0.000, b=,0.269, m=,0.050, ca=,0.0626, cr=,0.0490,  1.135027, 
t=,1069588, actvstrat=,mBuy=,-0.083, mSel=,+0.007, b=,0.291, m=,0.075, ca=,0.0674, cr=,0.0490,  1.133216, 
t=,1103012, actvstrat=,mBuy=,-0.027, mSel=,+0.000, b=,0.310, m=,0.072, ca=,0.0681, cr=,0.0517,  1.109002, 
