t=,33692, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.077, ca=,0.0391, cr=,0.0349,  1.520551, 
t=,67390, actvstrat=,mBuy=,-0.071, mSel=,+0.087, b=,0.004, m=,0.088, ca=,0.0416, cr=,0.0339,  1.868289, 
t=,101083, actvstrat=,mBuy=,-0.071, mSel=,+0.086, b=,0.000, m=,0.094, ca=,0.0456, cr=,0.0326,  2.289121, 
t=,134775, actvstrat=,mBuy=,-0.071, mSel=,+0.086, b=,0.000, m=,0.094, ca=,0.0456, cr=,0.0326,  1.612612, 
t=,168468, actvstrat=,mBuy=,-0.071, mSel=,+0.086, b=,0.000, m=,0.094, ca=,0.0456, cr=,0.0326,  1.387965, 
t=,202160, actvstrat=,mBuy=,-0.071, mSel=,+0.086, b=,0.000, m=,0.094, ca=,0.0456, cr=,0.0326,  1.606138, 
t=,235855, actvstrat=,mBuy=,-0.096, mSel=,+0.095, b=,0.038, m=,0.096, ca=,0.0465, cr=,0.0310,  1.443359, 
t=,269548, actvstrat=,mBuy=,-0.070, mSel=,+0.094, b=,0.062, m=,0.102, ca=,0.0457, cr=,0.0321,  1.499475, 
t=,303241, actvstrat=,mBuy=,-0.070, mSel=,+0.094, b=,0.062, m=,0.102, ca=,0.0457, cr=,0.0321,  1.498942, 
t=,336934, actvstrat=,mBuy=,-0.052, mSel=,+0.091, b=,0.081, m=,0.071, ca=,0.0477, cr=,0.0345,  1.442612, 
t=,370626, actvstrat=,mBuy=,-0.015, mSel=,+0.094, b=,0.127, m=,0.039, ca=,0.0465, cr=,0.0335,  1.548580, 
t=,404320, actvstrat=,mBuy=,-0.007, mSel=,+0.094, b=,0.107, m=,0.014, ca=,0.0501, cr=,0.0297,  1.512749, 
t=,438014, actvstrat=,mBuy=,-0.037, mSel=,+0.076, b=,0.114, m=,0.000, ca=,0.0517, cr=,0.0304,  1.517272, 
t=,471706, actvstrat=,mBuy=,-0.007, mSel=,+0.070, b=,0.133, m=,0.033, ca=,0.0497, cr=,0.0302,  1.481208, 
t=,505399, actvstrat=,mBuy=,-0.016, mSel=,+0.097, b=,0.145, m=,0.032, ca=,0.0462, cr=,0.0332,  1.513674, 
t=,539092, actvstrat=,mBuy=,-0.056, mSel=,+0.106, b=,0.166, m=,0.026, ca=,0.0498, cr=,0.0309,  1.571774, 
t=,572785, actvstrat=,mBuy=,-0.058, mSel=,+0.117, b=,0.168, m=,0.063, ca=,0.0512, cr=,0.0297,  1.553924, 
t=,606477, actvstrat=,mBuy=,-0.040, mSel=,+0.039, b=,0.191, m=,0.025, ca=,0.0497, cr=,0.0321,  1.523360, 
t=,640171, actvstrat=,mBuy=,-0.040, mSel=,+0.039, b=,0.191, m=,0.025, ca=,0.0497, cr=,0.0321,  1.669788, 
t=,673864, actvstrat=,mBuy=,-0.015, mSel=,+0.027, b=,0.182, m=,0.038, ca=,0.0472, cr=,0.0285,  1.580894, 
t=,707556, actvstrat=,mBuy=,-0.029, mSel=,+0.056, b=,0.212, m=,0.038, ca=,0.0468, cr=,0.0272,  1.558548, 
t=,741248, actvstrat=,mBuy=,-0.009, mSel=,+0.062, b=,0.239, m=,0.044, ca=,0.0455, cr=,0.0269,  1.610059, 
t=,774941, actvstrat=,mBuy=,-0.009, mSel=,+0.062, b=,0.239, m=,0.044, ca=,0.0455, cr=,0.0269,  1.659771, 
t=,808634, actvstrat=,mBuy=,-0.009, mSel=,+0.062, b=,0.239, m=,0.044, ca=,0.0455, cr=,0.0269,  1.668280, 
t=,842333, actvstrat=,mBuy=,-0.000, mSel=,+0.046, b=,0.234, m=,0.038, ca=,0.0478, cr=,0.0283,  1.610462, 
t=,876025, actvstrat=,mBuy=,-0.025, mSel=,+0.061, b=,0.260, m=,0.000, ca=,0.0524, cr=,0.0285,  1.714326, 
t=,909717, actvstrat=,mBuy=,-0.025, mSel=,+0.061, b=,0.260, m=,0.000, ca=,0.0524, cr=,0.0285,  1.720708, 
t=,943409, actvstrat=,mBuy=,-0.008, mSel=,+0.120, b=,0.261, m=,0.024, ca=,0.0482, cr=,0.0313,  1.716925, 
t=,977102, actvstrat=,mBuy=,+0.000, mSel=,+0.119, b=,0.250, m=,0.041, ca=,0.0469, cr=,0.0329,  1.695465, 
t=,1010794, actvstrat=,mBuy=,-0.001, mSel=,+0.127, b=,0.249, m=,0.030, ca=,0.0453, cr=,0.0322,  1.646403, 
t=,1044486, actvstrat=,mBuy=,-0.001, mSel=,+0.127, b=,0.249, m=,0.030, ca=,0.0453, cr=,0.0322,  1.637232, 
t=,1078181, actvstrat=,mBuy=,-0.018, mSel=,+0.115, b=,0.239, m=,0.029, ca=,0.0416, cr=,0.0324,  1.680530, 
t=,1111875, actvstrat=,mBuy=,-0.018, mSel=,+0.115, b=,0.239, m=,0.029, ca=,0.0416, cr=,0.0324,  1.639753, 
t=,1145568, actvstrat=,mBuy=,-0.018, mSel=,+0.115, b=,0.239, m=,0.029, ca=,0.0416, cr=,0.0324,  1.642289, 
t=,1179260, actvstrat=,mBuy=,-0.018, mSel=,+0.115, b=,0.239, m=,0.029, ca=,0.0416, cr=,0.0324,  1.614437, 
t=,1212953, actvstrat=,mBuy=,-0.024, mSel=,+0.165, b=,0.268, m=,0.074, ca=,0.0380, cr=,0.0300,  1.626538, 
t=,1246646, actvstrat=,mBuy=,-0.024, mSel=,+0.165, b=,0.268, m=,0.074, ca=,0.0380, cr=,0.0300,  1.609913, 
t=,1280338, actvstrat=,mBuy=,+0.000, mSel=,+0.184, b=,0.257, m=,0.086, ca=,0.0426, cr=,0.0300,  1.610327, 
t=,1314030, actvstrat=,mBuy=,-0.021, mSel=,+0.174, b=,0.258, m=,0.096, ca=,0.0430, cr=,0.0299,  1.584024, 
t=,1347723, actvstrat=,mBuy=,-0.032, mSel=,+0.221, b=,0.237, m=,0.061, ca=,0.0424, cr=,0.0292,  1.600029, 
t=,1381415, actvstrat=,mBuy=,-0.016, mSel=,+0.257, b=,0.259, m=,0.069, ca=,0.0426, cr=,0.0259,  1.594894, 
t=,1415107, actvstrat=,mBuy=,-0.016, mSel=,+0.265, b=,0.283, m=,0.060, ca=,0.0403, cr=,0.0267,  1.687406, 
t=,1448800, actvstrat=,mBuy=,-0.016, mSel=,+0.265, b=,0.283, m=,0.060, ca=,0.0403, cr=,0.0267,  1.674073, 
t=,1482492, actvstrat=,mBuy=,-0.066, mSel=,+0.254, b=,0.291, m=,0.062, ca=,0.0427, cr=,0.0284,  1.712827, 
t=,1516184, actvstrat=,mBuy=,-0.068, mSel=,+0.209, b=,0.285, m=,0.034, ca=,0.0445, cr=,0.0255,  1.652334, 
t=,1549878, actvstrat=,mBuy=,-0.068, mSel=,+0.209, b=,0.285, m=,0.034, ca=,0.0445, cr=,0.0255,  1.675509, 
t=,1583570, actvstrat=,mBuy=,-0.068, mSel=,+0.209, b=,0.285, m=,0.034, ca=,0.0445, cr=,0.0255,  1.681324, 
t=,1617263, actvstrat=,mBuy=,-0.063, mSel=,+0.180, b=,0.285, m=,0.025, ca=,0.0453, cr=,0.0294,  1.703551, 
t=,1650956, actvstrat=,mBuy=,-0.051, mSel=,+0.249, b=,0.281, m=,0.031, ca=,0.0477, cr=,0.0284,  1.677961, 
t=,1684648, actvstrat=,mBuy=,+0.000, mSel=,+0.244, b=,0.280, m=,0.022, ca=,0.0439, cr=,0.0283,  1.644543, 
t=,1718340, actvstrat=,mBuy=,-0.020, mSel=,+0.198, b=,0.304, m=,0.011, ca=,0.0417, cr=,0.0283,  1.668232, 
t=,1752033, actvstrat=,mBuy=,+0.000, mSel=,+0.191, b=,0.325, m=,0.000, ca=,0.0419, cr=,0.0272,  1.747810, 
t=,1785726, actvstrat=,mBuy=,-0.014, mSel=,+0.173, b=,0.330, m=,0.035, ca=,0.0432, cr=,0.0311,  1.752132, 
t=,1819418, actvstrat=,mBuy=,-0.003, mSel=,+0.196, b=,0.351, m=,0.000, ca=,0.0450, cr=,0.0329,  1.774839, 
t=,1853111, actvstrat=,mBuy=,-0.028, mSel=,+0.210, b=,0.347, m=,0.017, ca=,0.0438, cr=,0.0321,  1.741521, 
t=,1886803, actvstrat=,mBuy=,-0.028, mSel=,+0.210, b=,0.347, m=,0.017, ca=,0.0438, cr=,0.0321,  1.717644, 
t=,1920496, actvstrat=,mBuy=,-0.038, mSel=,+0.202, b=,0.423, m=,0.001, ca=,0.0458, cr=,0.0279,  1.779703, 
t=,1954188, actvstrat=,mBuy=,-0.041, mSel=,+0.206, b=,0.444, m=,0.001, ca=,0.0439, cr=,0.0288,  1.769222, 
t=,1987880, actvstrat=,mBuy=,-0.020, mSel=,+0.230, b=,0.404, m=,0.009, ca=,0.0461, cr=,0.0277,  1.776806, 
t=,2021573, actvstrat=,mBuy=,-0.020, mSel=,+0.230, b=,0.404, m=,0.009, ca=,0.0461, cr=,0.0277,  1.767948, 
t=,2055265, actvstrat=,mBuy=,-0.033, mSel=,+0.262, b=,0.422, m=,0.000, ca=,0.0487, cr=,0.0293,  1.783632, 
t=,2088958, actvstrat=,mBuy=,-0.057, mSel=,+0.249, b=,0.480, m=,0.006, ca=,0.0476, cr=,0.0268,  1.770319, 
t=,2122650, actvstrat=,mBuy=,-0.057, mSel=,+0.249, b=,0.480, m=,0.006, ca=,0.0476, cr=,0.0268,  1.752010, 
t=,2156344, actvstrat=,mBuy=,-0.031, mSel=,+0.231, b=,0.486, m=,0.000, ca=,0.0475, cr=,0.0251,  1.823462, 
t=,2190036, actvstrat=,mBuy=,-0.037, mSel=,+0.187, b=,0.458, m=,0.026, ca=,0.0481, cr=,0.0242,  1.809635, 
t=,2223728, actvstrat=,mBuy=,-0.027, mSel=,+0.218, b=,0.470, m=,0.045, ca=,0.0512, cr=,0.0221,  1.763461, 
t=,2257421, actvstrat=,mBuy=,-0.027, mSel=,+0.218, b=,0.470, m=,0.045, ca=,0.0512, cr=,0.0221,  1.781045, 
t=,2291114, actvstrat=,mBuy=,-0.048, mSel=,+0.195, b=,0.516, m=,0.097, ca=,0.0485, cr=,0.0266,  1.791712, 
t=,2324806, actvstrat=,mBuy=,-0.075, mSel=,+0.205, b=,0.510, m=,0.118, ca=,0.0503, cr=,0.0263,  1.700877, 
t=,2358499, actvstrat=,mBuy=,-0.090, mSel=,+0.244, b=,0.547, m=,0.099, ca=,0.0514, cr=,0.0299,  1.724748, 
t=,2392195, actvstrat=,mBuy=,-0.100, mSel=,+0.259, b=,0.551, m=,0.088, ca=,0.0514, cr=,0.0259,  1.750703, 
