t=,30720, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.018, ca=,0.0397, cr=,0.0467,  0.561272, 
t=,61441, actvstrat=,mBuy=,-0.066, mSel=,+0.075, b=,0.003, m=,0.004, ca=,0.0390, cr=,0.0466,  1.027156, 
t=,92161, actvstrat=,mBuy=,-0.066, mSel=,+0.075, b=,0.003, m=,0.004, ca=,0.0390, cr=,0.0466,  1.029036, 
t=,122884, actvstrat=,mBuy=,-0.066, mSel=,+0.075, b=,0.003, m=,0.004, ca=,0.0390, cr=,0.0466,  1.039755, 
t=,153604, actvstrat=,mBuy=,-0.066, mSel=,+0.075, b=,0.003, m=,0.004, ca=,0.0390, cr=,0.0466,  1.056088, 
t=,184325, actvstrat=,mBuy=,-0.060, mSel=,+0.078, b=,0.002, m=,0.037, ca=,0.0372, cr=,0.0481,  2.005559, 
t=,215045, actvstrat=,mBuy=,-0.096, mSel=,+0.108, b=,0.000, m=,0.031, ca=,0.0376, cr=,0.0473,  2.182200, 
t=,245766, actvstrat=,mBuy=,-0.096, mSel=,+0.108, b=,0.000, m=,0.031, ca=,0.0376, cr=,0.0473,  0.956487, 
t=,276487, actvstrat=,mBuy=,-0.096, mSel=,+0.108, b=,0.000, m=,0.031, ca=,0.0376, cr=,0.0473,  0.993000, 
t=,307208, actvstrat=,mBuy=,-0.105, mSel=,+0.069, b=,0.059, m=,0.079, ca=,0.0391, cr=,0.0443,  0.662017, 
t=,337929, actvstrat=,mBuy=,-0.088, mSel=,+0.030, b=,0.087, m=,0.097, ca=,0.0420, cr=,0.0460,  0.758993, 
t=,368650, actvstrat=,mBuy=,-0.084, mSel=,+0.047, b=,0.111, m=,0.083, ca=,0.0432, cr=,0.0510,  0.822448, 
t=,399371, actvstrat=,mBuy=,-0.084, mSel=,+0.047, b=,0.111, m=,0.083, ca=,0.0432, cr=,0.0510,  0.866454, 
t=,430091, actvstrat=,mBuy=,-0.109, mSel=,+0.027, b=,0.123, m=,0.092, ca=,0.0437, cr=,0.0540,  0.835060, 
t=,460812, actvstrat=,mBuy=,-0.128, mSel=,+0.038, b=,0.149, m=,0.050, ca=,0.0437, cr=,0.0543,  0.860613, 
t=,491533, actvstrat=,mBuy=,-0.110, mSel=,+0.000, b=,0.181, m=,0.058, ca=,0.0433, cr=,0.0567,  0.937370, 
t=,522254, actvstrat=,mBuy=,-0.044, mSel=,+0.018, b=,0.206, m=,0.011, ca=,0.0422, cr=,0.0537,  0.943594, 
t=,552974, actvstrat=,mBuy=,-0.004, mSel=,+0.051, b=,0.199, m=,0.018, ca=,0.0473, cr=,0.0526,  0.960556, 
t=,583695, actvstrat=,mBuy=,+0.000, mSel=,+0.045, b=,0.236, m=,0.037, ca=,0.0499, cr=,0.0545,  0.978829, 
t=,614415, actvstrat=,mBuy=,-0.032, mSel=,+0.040, b=,0.278, m=,0.102, ca=,0.0489, cr=,0.0605,  1.020082, 
t=,645136, actvstrat=,mBuy=,-0.034, mSel=,+0.036, b=,0.286, m=,0.099, ca=,0.0474, cr=,0.0568,  1.019896, 
t=,675856, actvstrat=,mBuy=,-0.073, mSel=,+0.014, b=,0.295, m=,0.096, ca=,0.0496, cr=,0.0574,  1.017340, 
t=,706577, actvstrat=,mBuy=,-0.066, mSel=,+0.032, b=,0.322, m=,0.106, ca=,0.0488, cr=,0.0599,  0.996031, 
t=,737298, actvstrat=,mBuy=,-0.066, mSel=,+0.032, b=,0.322, m=,0.106, ca=,0.0488, cr=,0.0599,  1.057462, 
t=,768020, actvstrat=,mBuy=,-0.014, mSel=,+0.059, b=,0.320, m=,0.138, ca=,0.0480, cr=,0.0621,  1.048359, 
t=,798741, actvstrat=,mBuy=,-0.044, mSel=,+0.062, b=,0.302, m=,0.149, ca=,0.0503, cr=,0.0595,  0.978369, 
t=,829464, actvstrat=,mBuy=,-0.053, mSel=,+0.055, b=,0.321, m=,0.124, ca=,0.0531, cr=,0.0599,  1.024352, 
t=,860184, actvstrat=,mBuy=,-0.083, mSel=,+0.077, b=,0.314, m=,0.107, ca=,0.0504, cr=,0.0575,  1.014404, 
t=,890907, actvstrat=,mBuy=,-0.057, mSel=,+0.060, b=,0.295, m=,0.097, ca=,0.0517, cr=,0.0564,  1.018983, 
t=,921627, actvstrat=,mBuy=,-0.076, mSel=,+0.065, b=,0.305, m=,0.103, ca=,0.0496, cr=,0.0597,  1.022344, 
t=,952348, actvstrat=,mBuy=,-0.058, mSel=,+0.000, b=,0.278, m=,0.115, ca=,0.0527, cr=,0.0622,  1.007903, 
t=,983069, actvstrat=,mBuy=,-0.089, mSel=,+0.021, b=,0.286, m=,0.082, ca=,0.0535, cr=,0.0624,  1.006448, 
