t=,33860, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.025, ca=,0.0333, cr=,0.0489,  actvprof=,0.861714, best_B_id=,B03, best_B_prof=,0.861714, best_B_strat=, mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.025, ca=,0.0333, cr=,0.0489, 
t=,67721, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.024, mSel=,+0.065, b=,0.043, m=,0.000, ca=,0.0325, cr=,0.0470,  actvprof=,1.034373, best_B_id=,B03, best_B_prof=,1.034373, best_B_strat=, mBuy=,-0.024, mSel=,+0.065, b=,0.043, m=,0.000, ca=,0.0325, cr=,0.0470, 
t=,101581, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.024, mSel=,+0.065, b=,0.043, m=,0.000, ca=,0.0325, cr=,0.0470,  actvprof=,0.996182, best_B_id=,B03, best_B_prof=,0.996182, best_B_strat=, mBuy=,-0.024, mSel=,+0.065, b=,0.043, m=,0.000, ca=,0.0325, cr=,0.0470, 
t=,135442, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.055, mSel=,+0.019, b=,0.055, m=,0.011, ca=,0.0331, cr=,0.0505,  actvprof=,1.015087, best_B_id=,B03, best_B_prof=,1.015087, best_B_strat=, mBuy=,-0.055, mSel=,+0.019, b=,0.055, m=,0.011, ca=,0.0331, cr=,0.0505, 
t=,169303, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.021, mSel=,+0.103, b=,0.000, m=,0.058, ca=,0.0339, cr=,0.0534,  actvprof=,1.345064, best_B_id=,B03, best_B_prof=,1.345064, best_B_strat=, mBuy=,-0.021, mSel=,+0.103, b=,0.000, m=,0.058, ca=,0.0339, cr=,0.0534, 
t=,203164, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.021, mSel=,+0.103, b=,0.000, m=,0.058, ca=,0.0339, cr=,0.0534,  actvprof=,1.395005, best_B_id=,B03, best_B_prof=,1.395005, best_B_strat=, mBuy=,-0.021, mSel=,+0.103, b=,0.000, m=,0.058, ca=,0.0339, cr=,0.0534, 
t=,237024, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531,  actvprof=,1.075889, best_B_id=,B03, best_B_prof=,1.075889, best_B_strat=, mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531, 
t=,270886, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531,  actvprof=,1.075407, best_B_id=,B03, best_B_prof=,1.075407, best_B_strat=, mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531, 
t=,304746, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531,  actvprof=,1.252248, best_B_id=,B03, best_B_prof=,1.252248, best_B_strat=, mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531, 
t=,338607, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531,  actvprof=,1.210832, best_B_id=,B03, best_B_prof=,1.210832, best_B_strat=, mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531, 
t=,372467, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531,  actvprof=,1.277800, best_B_id=,B03, best_B_prof=,1.277800, best_B_strat=, mBuy=,-0.044, mSel=,+0.143, b=,0.005, m=,0.072, ca=,0.0385, cr=,0.0531, 
t=,406328, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.053, mSel=,+0.131, b=,0.000, m=,0.081, ca=,0.0432, cr=,0.0513,  actvprof=,1.656596, best_B_id=,B03, best_B_prof=,1.656596, best_B_strat=, mBuy=,-0.053, mSel=,+0.131, b=,0.000, m=,0.081, ca=,0.0432, cr=,0.0513, 
t=,440188, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.068, mSel=,+0.113, b=,0.061, m=,0.121, ca=,0.0409, cr=,0.0509,  actvprof=,0.995569, best_B_id=,B03, best_B_prof=,0.995569, best_B_strat=, mBuy=,-0.068, mSel=,+0.113, b=,0.061, m=,0.121, ca=,0.0409, cr=,0.0509, 
t=,474048, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.011, mSel=,+0.088, b=,0.078, m=,0.104, ca=,0.0433, cr=,0.0490,  actvprof=,1.113115, best_B_id=,B03, best_B_prof=,1.113115, best_B_strat=, mBuy=,-0.011, mSel=,+0.088, b=,0.078, m=,0.104, ca=,0.0433, cr=,0.0490, 
t=,507909, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.001, mSel=,+0.088, b=,0.066, m=,0.088, ca=,0.0375, cr=,0.0456,  actvprof=,1.093969, best_B_id=,B03, best_B_prof=,1.093969, best_B_strat=, mBuy=,-0.001, mSel=,+0.088, b=,0.066, m=,0.088, ca=,0.0375, cr=,0.0456, 
t=,541770, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.006, mSel=,+0.095, b=,0.097, m=,0.089, ca=,0.0353, cr=,0.0453,  actvprof=,1.215923, best_B_id=,B03, best_B_prof=,1.215923, best_B_strat=, mBuy=,-0.006, mSel=,+0.095, b=,0.097, m=,0.089, ca=,0.0353, cr=,0.0453, 
t=,575630, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.006, mSel=,+0.095, b=,0.097, m=,0.089, ca=,0.0353, cr=,0.0453,  actvprof=,1.103162, best_B_id=,B03, best_B_prof=,1.103162, best_B_strat=, mBuy=,-0.006, mSel=,+0.095, b=,0.097, m=,0.089, ca=,0.0353, cr=,0.0453, 
t=,609490, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.006, mSel=,+0.095, b=,0.097, m=,0.089, ca=,0.0353, cr=,0.0453,  actvprof=,1.166700, best_B_id=,B03, best_B_prof=,1.166700, best_B_strat=, mBuy=,-0.006, mSel=,+0.095, b=,0.097, m=,0.089, ca=,0.0353, cr=,0.0453, 
t=,643350, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.039, mSel=,+0.122, b=,0.097, m=,0.074, ca=,0.0354, cr=,0.0482,  actvprof=,1.206866, best_B_id=,B03, best_B_prof=,1.206866, best_B_strat=, mBuy=,-0.039, mSel=,+0.122, b=,0.097, m=,0.074, ca=,0.0354, cr=,0.0482, 
t=,677211, id=,B03, ZIPSH,actvstrat=,mBuy=,-0.039, mSel=,+0.122, b=,0.097, m=,0.074, ca=,0.0354, cr=,0.0482,  actvprof=,1.171540, best_B_id=,B03, best_B_prof=,1.171540, best_B_strat=, mBuy=,-0.039, mSel=,+0.122, b=,0.097, m=,0.074, ca=,0.0354, cr=,0.0482, 
