t=,37360, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.064, ca=,0.0123, cr=,0.0391,  1.076471, 
t=,74721, actvstrat=,mBuy=,-0.083, mSel=,+0.024, b=,0.006, m=,0.099, ca=,0.0092, cr=,0.0431,  1.126706, 
t=,112082, actvstrat=,mBuy=,-0.101, mSel=,+0.042, b=,0.046, m=,0.123, ca=,0.0095, cr=,0.0394,  1.112761, 
t=,149442, actvstrat=,mBuy=,-0.107, mSel=,+0.073, b=,0.086, m=,0.088, ca=,0.0110, cr=,0.0416,  1.117937, 
t=,186804, actvstrat=,mBuy=,-0.090, mSel=,+0.061, b=,0.131, m=,0.085, ca=,0.0086, cr=,0.0411,  1.171528, 
t=,224164, actvstrat=,mBuy=,-0.095, mSel=,+0.057, b=,0.155, m=,0.071, ca=,0.0095, cr=,0.0470,  1.174800, 
t=,261525, actvstrat=,mBuy=,-0.097, mSel=,+0.103, b=,0.178, m=,0.073, ca=,0.0080, cr=,0.0442,  1.264237, 
t=,298887, actvstrat=,mBuy=,-0.103, mSel=,+0.079, b=,0.235, m=,0.095, ca=,0.0062, cr=,0.0496,  1.292485, 
t=,336248, actvstrat=,mBuy=,-0.105, mSel=,+0.065, b=,0.242, m=,0.062, ca=,0.0064, cr=,0.0445,  1.323725, 
t=,373608, actvstrat=,mBuy=,-0.086, mSel=,+0.119, b=,0.226, m=,0.026, ca=,0.0076, cr=,0.0437,  1.329260, 
t=,410969, actvstrat=,mBuy=,-0.071, mSel=,+0.131, b=,0.263, m=,0.043, ca=,0.0090, cr=,0.0466,  1.312691, 
t=,448330, actvstrat=,mBuy=,-0.105, mSel=,+0.162, b=,0.263, m=,0.023, ca=,0.0074, cr=,0.0452,  1.370477, 
t=,485692, actvstrat=,mBuy=,-0.119, mSel=,+0.140, b=,0.302, m=,0.000, ca=,0.0088, cr=,0.0410,  1.399152, 
