t=,32008, 
t=,64017, 
t=,96026, 
t=,128035, 
t=,160043, 
t=,192053, 
t=,224062, 
t=,256070, 
t=,288079, 
t=,320088, 
t=,352097, 
t=,384106, 
t=,416115, 
t=,448124, 
t=,480133, 
t=,512143, 
t=,544152, 
t=,576161, 
t=,608170, 
t=,640179, 
t=,672187, 
t=,704196, 
t=,736204, 
t=,768213, 
t=,800222, 
t=,832230, 
t=,864239, 
t=,896247, 
t=,928258, 
t=,960266, 
t=,992275, 
t=,1024283, 
t=,1056291, 
t=,1088300, 
t=,1120308, 
t=,1152318, 
t=,1184326, 
t=,1216335, 
t=,1248343, 
t=,1280351, 
t=,1312360, 
t=,1344368, 
t=,1376377, 
t=,1408385, 
t=,1440394, 
t=,1472403, 
t=,1504411, 
t=,1536420, 
t=,1568428, 
t=,1600436, 
t=,1632445, 
t=,1664455, 
t=,1696464, 
t=,1728472, 
t=,1760480, 
t=,1792489, 
t=,1824498, 
t=,1856507, 
t=,1888518, 
t=,1920527, 
t=,1952535, 
t=,1984543, 
t=,2016552, 
t=,2048560, 
t=,2080569, 
t=,2112578, 
t=,2144587, 
t=,2176598, 
t=,2208607, 
t=,2240615, 
t=,2272624, 
t=,2304632, 
t=,2336641, 
t=,2368650, 
t=,2400658, 
t=,2432667, 
t=,2464676, 
t=,2496692, 
t=,2528703, 
t=,2560716, 
t=,2592725, 
t=,2624734, 
t=,2656742, 
t=,2688751, 
t=,2720761, 
t=,2752771, 
t=,2784781, 
t=,2816790, 
t=,2848799, 
t=,2880807, 
t=,2912816, 
t=,2944826, 
t=,2976834, 
t=,3008843, 
t=,3040851, 
t=,3072860, 
t=,3104869, 
t=,3136878, 
t=,3168886, 
t=,3200895, 
t=,3232904, 
t=,3264913, 
t=,3296922, 
t=,3328931, 
t=,3360940, 
t=,3392948, 
t=,3424958, 
t=,3456967, 
t=,3488975, 
t=,3520983, 
t=,3552992, 
t=,3585001, 
t=,3617010, 
t=,3649019, 
t=,3681027, 
t=,3713036, 
t=,3745045, 
t=,3777053, 
t=,3809063, 
t=,3841072, 
t=,3873080, 
t=,3905088, 
t=,3937097, 
t=,3969106, 
t=,4001115, 
t=,4033123, 
t=,4065132, 
t=,4097140, 
t=,4129149, 
t=,4161158, 
t=,4193167, 
t=,4225175, 
t=,4257184, 
t=,4289193, 
t=,4321202, 
t=,4353210, 
t=,4385219, 
t=,4417228, 
t=,4449237, 
t=,4481246, 
t=,4513255, 
t=,4545263, 
t=,4577272, 
t=,4609281, 
t=,4641291, 
t=,4673300, 
t=,4705308, 
t=,4737321, 
t=,4769330, 
t=,4801339, 
t=,4833348, 
t=,4865357, 
t=,4897365, 
t=,4929375, 
t=,4961384, 
t=,4993394, 
t=,5025402, 
t=,5057411, 
t=,5089420, 
t=,5121429, 
t=,5153438, 
t=,5185447, 
t=,5217455, 
t=,5249465, 
t=,5281474, 
t=,5313483, 
t=,5345492, 
t=,5377500, 
t=,5409510, 
t=,5441518, 
t=,5473528, 
t=,5505536, 
t=,5537545, 
t=,5569554, 
t=,5601563, 
t=,5633572, 
t=,5665581, 
t=,5697589, 
t=,5729599, 
t=,5761607, 
t=,5793616, 
t=,5825624, 
t=,5857633, 
t=,5889645, 
t=,5921659, 
t=,5953668, 
t=,5985677, 
t=,6017685, 
t=,6049693, 
t=,6081703, 
t=,6113713, 
t=,6145721, 
t=,6177730, 
t=,6209738, 
t=,6241746, 
t=,6273756, 
t=,6305765, 
t=,6337773, 
t=,6369782, 
t=,6401792, 
t=,6433802, 
t=,6465811, 
t=,6497820, 
t=,6529828, 
t=,6561836, 
t=,6593845, 
t=,6625854, 
t=,6657862, 
t=,6689872, 
t=,6721882, 
t=,6753891, 
t=,6785900, 
t=,6817908, 
t=,6849916, 
t=,6881925, 
