t=,28824, 
t=,57651, 
t=,86475, 
t=,115300, 
t=,144124, 
t=,172949, 
t=,201774, 
t=,230599, 
t=,259424, 
t=,288253, 
t=,317080, 
t=,345905, 
t=,374730, 
t=,403561, 
t=,432386, 
t=,461211, 
t=,490035, 
t=,518860, 
t=,547684, 
t=,576509, 
t=,605334, 
t=,634159, 
t=,662983, 
t=,691807, 
t=,720632, 
t=,749456, 
t=,778281, 
t=,807106, 
t=,835930, 
t=,864755, 
t=,893580, 
t=,922405, 
t=,951230, 
t=,980055, 
t=,1008879, 
t=,1037704, 
t=,1066529, 
t=,1095353, 
t=,1124177, 
t=,1153002, 
t=,1181830, 
t=,1210654, 
t=,1239479, 
t=,1268304, 
t=,1297128, 
t=,1325952, 
t=,1354777, 
t=,1383602, 
t=,1412426, 
t=,1441250, 
t=,1470075, 
t=,1498899, 
t=,1527724, 
t=,1556548, 
t=,1585373, 
t=,1614198, 
t=,1643023, 
t=,1671847, 
t=,1700672, 
t=,1729496, 
t=,1758321, 
t=,1787146, 
t=,1815970, 
t=,1844794, 
t=,1873619, 
t=,1902444, 
t=,1931275, 
t=,1960100, 
t=,1988924, 
t=,2017749, 
t=,2046573, 
t=,2075397, 
t=,2104223, 
t=,2133048, 
t=,2161872, 
t=,2190697, 
t=,2219524, 
t=,2248349, 
t=,2277174, 
t=,2305998, 
t=,2334823, 
t=,2363647, 
t=,2392472, 
t=,2421296, 
t=,2450122, 
t=,2478946, 
t=,2507776, 
t=,2536600, 
t=,2565426, 
t=,2594251, 
t=,2623075, 
t=,2651901, 
t=,2680726, 
t=,2709551, 
t=,2738376, 
t=,2767201, 
t=,2796027, 
t=,2824853, 
t=,2853678, 
t=,2882503, 
t=,2911328, 
t=,2940152, 
t=,2968977, 
t=,2997802, 
t=,3026626, 
t=,3055451, 
t=,3084276, 
t=,3113101, 
t=,3141926, 
t=,3170750, 
t=,3199575, 
t=,3228400, 
t=,3257224, 
t=,3286049, 
t=,3314874, 
t=,3343698, 
t=,3372523, 
t=,3401348, 
t=,3430173, 
t=,3458998, 
t=,3487822, 
t=,3516647, 
t=,3545471, 
t=,3574296, 
t=,3603121, 
t=,3631946, 
t=,3660770, 
t=,3689595, 
t=,3718419, 
t=,3747244, 
t=,3776069, 
t=,3804893, 
t=,3833718, 
t=,3862543, 
t=,3891367, 
t=,3920192, 
t=,3949017, 
t=,3977842, 
t=,4006667, 
t=,4035495, 
t=,4064319, 
t=,4093144, 
t=,4121969, 
t=,4150793, 
t=,4179618, 
t=,4208442, 
t=,4237269, 
t=,4266095, 
t=,4294920, 
t=,4323745, 
t=,4352570, 
t=,4381394, 
t=,4410219, 
t=,4439043, 
t=,4467868, 
t=,4496692, 
t=,4525517, 
t=,4554342, 
t=,4583166, 
t=,4611991, 
t=,4640815, 
t=,4669641, 
t=,4698466, 
t=,4727291, 
t=,4756115, 
t=,4784940, 
t=,4813765, 
t=,4842590, 
t=,4871414, 
t=,4900239, 
t=,4929063, 
t=,4957888, 
t=,4986713, 
t=,5015538, 
t=,5044363, 
t=,5073188, 
t=,5102014, 
t=,5130839, 
t=,5159663, 
t=,5188488, 
t=,5217312, 
t=,5246137, 
t=,5274961, 
t=,5303787, 
t=,5332611, 
t=,5361436, 
t=,5390260, 
t=,5419085, 
t=,5447910, 
t=,5476735, 
t=,5505559, 
t=,5534385, 
t=,5563209, 
t=,5592034, 
t=,5620859, 
t=,5649684, 
t=,5678509, 
t=,5707333, 
t=,5736158, 
t=,5764983, 
t=,5793808, 
t=,5822633, 
t=,5851459, 
t=,5880284, 
t=,5909110, 
t=,5937935, 
t=,5966762, 
t=,5995586, 
t=,6024411, 
t=,6053237, 
t=,6082062, 
t=,6110887, 
t=,6139711, 
t=,6168536, 
t=,6197361, 
t=,6226186, 
t=,6255010, 
t=,6283836, 
t=,6312661, 
t=,6341486, 
t=,6370310, 
t=,6399135, 
t=,6427959, 
t=,6456784, 
t=,6485609, 
t=,6514433, 
t=,6543258, 
t=,6572082, 
t=,6600907, 
t=,6629731, 
t=,6658556, 
t=,6687381, 
t=,6716205, 
t=,6745030, 
t=,6773854, 
t=,6802678, 
t=,6831503, 
t=,6860328, 
t=,6889152, 
