t=,42856, 
t=,85713, 
t=,128569, 
t=,171426, 
t=,214283, 
t=,257140, 
t=,299999, 
t=,342855, 
t=,385712, 
t=,428569, 
t=,471425, 
t=,514283, 
t=,557139, 
t=,599996, 
t=,642852, 
t=,685710, 
t=,728567, 
t=,771423, 
t=,814279, 
t=,857136, 
t=,899992, 
t=,942849, 
t=,985706, 
t=,1028563, 
t=,1071420, 
t=,1114276, 
t=,1157133, 
t=,1199989, 
t=,1242846, 
t=,1285704, 
t=,1328560, 
t=,1371416, 
t=,1414273, 
t=,1457130, 
t=,1499986, 
t=,1542842, 
t=,1585699, 
t=,1628556, 
t=,1671412, 
t=,1714270, 
t=,1757126, 
t=,1799983, 
t=,1842840, 
t=,1885696, 
t=,1928553, 
t=,1971410, 
t=,2014266, 
t=,2057123, 
t=,2099981, 
t=,2142838, 
t=,2185695, 
t=,2228552, 
t=,2271409, 
t=,2314271, 
t=,2357129, 
t=,2399985, 
t=,2442842, 
t=,2485698, 
t=,2528555, 
t=,2571411, 
t=,2614268, 
t=,2657125, 
t=,2699981, 
t=,2742838, 
t=,2785694, 
t=,2828551, 
t=,2871408, 
t=,2914265, 
t=,2957122, 
t=,2999978, 
t=,3042835, 
t=,3085692, 
t=,3128549, 
t=,3171406, 
t=,3214262, 
t=,3257119, 
t=,3299976, 
t=,3342833, 
t=,3385690, 
t=,3428546, 
t=,3471403, 
t=,3514260, 
t=,3557116, 
t=,3599973, 
t=,3642829, 
t=,3685686, 
t=,3728543, 
t=,3771400, 
t=,3814257, 
t=,3857113, 
t=,3899970, 
t=,3942827, 
t=,3985683, 
t=,4028541, 
t=,4071398, 
t=,4114254, 
t=,4157111, 
t=,4199974, 
t=,4242830, 
t=,4285687, 
t=,4328544, 
t=,4371400, 
t=,4414257, 
t=,4457114, 
t=,4499972, 
t=,4542829, 
t=,4585686, 
t=,4628543, 
t=,4671400, 
t=,4714257, 
t=,4757114, 
t=,4799970, 
t=,4842827, 
t=,4885685, 
t=,4928541, 
t=,4971398, 
t=,5014254, 
t=,5057111, 
t=,5099967, 
t=,5142824, 
t=,5185680, 
t=,5228536, 
t=,5271394, 
t=,5314251, 
t=,5357107, 
t=,5399964, 
t=,5442821, 
t=,5485678, 
t=,5528534, 
t=,5571391, 
t=,5614248, 
t=,5657104, 
t=,5699961, 
t=,5742819, 
t=,5785676, 
t=,5828532, 
t=,5871389, 
t=,5914246, 
t=,5957102, 
t=,5999959, 
t=,6042817, 
t=,6085674, 
t=,6128531, 
t=,6171388, 
t=,6214244, 
t=,6257101, 
t=,6299958, 
t=,6342814, 
t=,6385671, 
t=,6428527, 
t=,6471384, 
t=,6514242, 
t=,6557099, 
t=,6599955, 
t=,6642813, 
t=,6685670, 
t=,6728528, 
t=,6771384, 
t=,6814241, 
t=,6857098, 
t=,6899955, 
