t=,39561, 
t=,79121, 
t=,118682, 
t=,158243, 
t=,197804, 
t=,237366, 
t=,276927, 
t=,316489, 
t=,356050, 
t=,395611, 
t=,435173, 
t=,474733, 
t=,514294, 
t=,553854, 
t=,593415, 
t=,632975, 
t=,672535, 
t=,712096, 
t=,751657, 
t=,791217, 
t=,830777, 
t=,870338, 
t=,909898, 
t=,949459, 
t=,989020, 
t=,1028580, 
t=,1068140, 
t=,1107701, 
t=,1147261, 
t=,1186822, 
t=,1226383, 
t=,1265943, 
t=,1305503, 
t=,1345065, 
t=,1384625, 
t=,1424186, 
t=,1463746, 
t=,1503306, 
t=,1542868, 
t=,1582428, 
t=,1621989, 
t=,1661550, 
t=,1701110, 
t=,1740671, 
t=,1780231, 
t=,1819792, 
t=,1859353, 
t=,1898913, 
t=,1938473, 
t=,1978034, 
t=,2017595, 
t=,2057159, 
t=,2096720, 
t=,2136283, 
t=,2175845, 
t=,2215406, 
t=,2254967, 
t=,2294527, 
t=,2334089, 
t=,2373650, 
t=,2413210, 
t=,2452771, 
t=,2492331, 
t=,2531892, 
t=,2571452, 
t=,2611014, 
t=,2650575, 
t=,2690137, 
t=,2729697, 
t=,2769258, 
t=,2808820, 
t=,2848381, 
t=,2887942, 
t=,2927504, 
t=,2967065, 
t=,3006626, 
t=,3046187, 
t=,3085748, 
t=,3125308, 
t=,3164869, 
t=,3204429, 
t=,3243991, 
t=,3283552, 
t=,3323114, 
t=,3362675, 
t=,3402236, 
t=,3441796, 
t=,3481357, 
t=,3520917, 
t=,3560478, 
t=,3600039, 
t=,3639600, 
t=,3679160, 
t=,3718720, 
t=,3758282, 
t=,3797843, 
t=,3837405, 
t=,3876967, 
t=,3916528, 
t=,3956089, 
t=,3995651, 
t=,4035212, 
t=,4074773, 
t=,4114334, 
t=,4153895, 
t=,4193455, 
t=,4233015, 
t=,4272576, 
t=,4312136, 
t=,4351697, 
t=,4391258, 
t=,4430821, 
t=,4470383, 
t=,4509944, 
t=,4549506, 
t=,4589068, 
t=,4628629, 
t=,4668190, 
t=,4707753, 
t=,4747314, 
t=,4786875, 
t=,4826437, 
t=,4865998, 
t=,4905559, 
t=,4945119, 
t=,4984680, 
t=,5024241, 
t=,5063801, 
t=,5103361, 
t=,5142922, 
t=,5182482, 
t=,5222045, 
t=,5261606, 
t=,5301168, 
t=,5340730, 
t=,5380291, 
t=,5419852, 
t=,5459413, 
t=,5498974, 
t=,5538535, 
t=,5578095, 
t=,5617656, 
t=,5657217, 
t=,5696777, 
t=,5736337, 
t=,5775898, 
t=,5815461, 
t=,5855022, 
t=,5894583, 
t=,5934144, 
t=,5973709, 
t=,6013269, 
t=,6052833, 
t=,6092394, 
t=,6131955, 
t=,6171516, 
t=,6211078, 
t=,6250638, 
t=,6290199, 
t=,6329759, 
t=,6369320, 
t=,6408880, 
t=,6448440, 
t=,6488001, 
t=,6527561, 
t=,6567122, 
t=,6606684, 
t=,6646245, 
t=,6685805, 
t=,6725366, 
t=,6764927, 
t=,6804488, 
t=,6844049, 
t=,6883609, 
