t=,34057, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.026, ca=,0.0463, cr=,0.0398,  0.987254, 
t=,68114, actvstrat=,mBuy=,-0.069, mSel=,+0.070, b=,0.000, m=,0.017, ca=,0.0437, cr=,0.0409,  1.391766, 
t=,102171, actvstrat=,mBuy=,-0.089, mSel=,+0.055, b=,0.022, m=,0.000, ca=,0.0405, cr=,0.0449,  1.095807, 
t=,136227, actvstrat=,mBuy=,-0.089, mSel=,+0.055, b=,0.022, m=,0.000, ca=,0.0405, cr=,0.0449,  1.075132, 
t=,170284, actvstrat=,mBuy=,-0.144, mSel=,+0.069, b=,0.054, m=,0.015, ca=,0.0404, cr=,0.0471,  1.089805, 
t=,204341, actvstrat=,mBuy=,-0.129, mSel=,+0.032, b=,0.042, m=,0.045, ca=,0.0395, cr=,0.0435,  1.121008, 
t=,238398, actvstrat=,mBuy=,-0.117, mSel=,+0.027, b=,0.051, m=,0.047, ca=,0.0421, cr=,0.0430,  1.054560, 
t=,272454, actvstrat=,mBuy=,-0.147, mSel=,+0.019, b=,0.047, m=,0.035, ca=,0.0411, cr=,0.0380,  1.046400, 
t=,306511, actvstrat=,mBuy=,-0.147, mSel=,+0.019, b=,0.047, m=,0.035, ca=,0.0411, cr=,0.0380,  1.055264, 
t=,340571, actvstrat=,mBuy=,-0.119, mSel=,+0.080, b=,0.074, m=,0.000, ca=,0.0443, cr=,0.0309,  1.092256, 
t=,374628, actvstrat=,mBuy=,-0.127, mSel=,+0.069, b=,0.083, m=,0.008, ca=,0.0429, cr=,0.0344,  1.181093, 
t=,408684, actvstrat=,mBuy=,-0.127, mSel=,+0.069, b=,0.083, m=,0.008, ca=,0.0429, cr=,0.0344,  1.107773, 
t=,442742, actvstrat=,mBuy=,-0.127, mSel=,+0.069, b=,0.083, m=,0.008, ca=,0.0429, cr=,0.0344,  1.090619, 
t=,476798, actvstrat=,mBuy=,-0.140, mSel=,+0.090, b=,0.075, m=,0.019, ca=,0.0460, cr=,0.0324,  1.096452, 
t=,510855, actvstrat=,mBuy=,-0.165, mSel=,+0.072, b=,0.093, m=,0.000, ca=,0.0489, cr=,0.0352,  1.121429, 
t=,544912, actvstrat=,mBuy=,-0.152, mSel=,+0.098, b=,0.133, m=,0.004, ca=,0.0520, cr=,0.0347,  1.202012, 
t=,578969, actvstrat=,mBuy=,-0.140, mSel=,+0.093, b=,0.134, m=,0.000, ca=,0.0527, cr=,0.0422,  1.261484, 
t=,613026, actvstrat=,mBuy=,-0.140, mSel=,+0.093, b=,0.134, m=,0.000, ca=,0.0527, cr=,0.0422,  1.209936, 
t=,647082, actvstrat=,mBuy=,-0.147, mSel=,+0.094, b=,0.155, m=,0.024, ca=,0.0506, cr=,0.0419,  1.213201, 
t=,681139, actvstrat=,mBuy=,-0.135, mSel=,+0.098, b=,0.160, m=,0.024, ca=,0.0488, cr=,0.0460,  1.247291, 
t=,715196, actvstrat=,mBuy=,-0.112, mSel=,+0.080, b=,0.194, m=,0.010, ca=,0.0501, cr=,0.0465,  1.270959, 
t=,749252, actvstrat=,mBuy=,-0.112, mSel=,+0.080, b=,0.194, m=,0.010, ca=,0.0501, cr=,0.0465,  1.310660, 
t=,783311, actvstrat=,mBuy=,-0.076, mSel=,+0.069, b=,0.230, m=,0.013, ca=,0.0546, cr=,0.0484,  1.320357, 
t=,817368, actvstrat=,mBuy=,-0.076, mSel=,+0.069, b=,0.230, m=,0.013, ca=,0.0546, cr=,0.0484,  1.353181, 
t=,851426, actvstrat=,mBuy=,-0.098, mSel=,+0.089, b=,0.262, m=,0.000, ca=,0.0546, cr=,0.0475,  1.403125, 
t=,885484, actvstrat=,mBuy=,-0.083, mSel=,+0.073, b=,0.302, m=,0.008, ca=,0.0559, cr=,0.0499,  1.419777, 
t=,919543, actvstrat=,mBuy=,-0.066, mSel=,+0.118, b=,0.336, m=,0.024, ca=,0.0546, cr=,0.0491,  1.379339, 
t=,953600, actvstrat=,mBuy=,-0.048, mSel=,+0.201, b=,0.380, m=,0.000, ca=,0.0551, cr=,0.0493,  1.466736, 
t=,987657, actvstrat=,mBuy=,-0.048, mSel=,+0.201, b=,0.380, m=,0.000, ca=,0.0551, cr=,0.0493,  1.500429, 
t=,1021714, actvstrat=,mBuy=,-0.067, mSel=,+0.208, b=,0.376, m=,0.002, ca=,0.0537, cr=,0.0498,  1.465563, 
