t=,41389, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.085, ca=,0.0346, cr=,0.0432,  1.216884, 
t=,82778, actvstrat=,mBuy=,-0.062, mSel=,+0.063, b=,0.000, m=,0.097, ca=,0.0364, cr=,0.0416,  1.554829, 
t=,124167, actvstrat=,mBuy=,-0.062, mSel=,+0.063, b=,0.000, m=,0.097, ca=,0.0364, cr=,0.0416,  1.558844, 
t=,165555, actvstrat=,mBuy=,-0.032, mSel=,+0.071, b=,0.005, m=,0.113, ca=,0.0327, cr=,0.0422,  1.489699, 
t=,206944, actvstrat=,mBuy=,-0.032, mSel=,+0.071, b=,0.005, m=,0.113, ca=,0.0327, cr=,0.0422,  1.509753, 
t=,248333, actvstrat=,mBuy=,-0.032, mSel=,+0.071, b=,0.005, m=,0.113, ca=,0.0327, cr=,0.0422,  1.468012, 
t=,289722, actvstrat=,mBuy=,-0.048, mSel=,+0.049, b=,0.000, m=,0.088, ca=,0.0312, cr=,0.0403,  1.454127, 
t=,331111, actvstrat=,mBuy=,-0.048, mSel=,+0.032, b=,0.021, m=,0.100, ca=,0.0274, cr=,0.0406,  1.267748, 
t=,372500, actvstrat=,mBuy=,-0.097, mSel=,+0.004, b=,0.026, m=,0.093, ca=,0.0277, cr=,0.0393,  1.188442, 
t=,413889, actvstrat=,mBuy=,-0.097, mSel=,+0.004, b=,0.026, m=,0.093, ca=,0.0277, cr=,0.0393,  1.233398, 
t=,455277, actvstrat=,mBuy=,-0.128, mSel=,+0.028, b=,0.052, m=,0.104, ca=,0.0270, cr=,0.0412,  1.250931, 
t=,496668, actvstrat=,mBuy=,-0.099, mSel=,+0.032, b=,0.088, m=,0.052, ca=,0.0206, cr=,0.0404,  1.265210, 
t=,538057, actvstrat=,mBuy=,-0.099, mSel=,+0.032, b=,0.088, m=,0.052, ca=,0.0206, cr=,0.0404,  1.286072, 
t=,579445, actvstrat=,mBuy=,-0.099, mSel=,+0.032, b=,0.088, m=,0.052, ca=,0.0206, cr=,0.0404,  1.289327, 
t=,620833, actvstrat=,mBuy=,-0.099, mSel=,+0.032, b=,0.088, m=,0.052, ca=,0.0206, cr=,0.0404,  1.305740, 
t=,662221, actvstrat=,mBuy=,-0.099, mSel=,+0.032, b=,0.088, m=,0.052, ca=,0.0206, cr=,0.0404,  1.298944, 
t=,703610, actvstrat=,mBuy=,-0.125, mSel=,+0.026, b=,0.097, m=,0.094, ca=,0.0197, cr=,0.0387,  1.276141, 
t=,744998, actvstrat=,mBuy=,-0.096, mSel=,+0.031, b=,0.116, m=,0.092, ca=,0.0179, cr=,0.0371,  1.286490, 
t=,786387, actvstrat=,mBuy=,-0.131, mSel=,+0.034, b=,0.128, m=,0.076, ca=,0.0204, cr=,0.0388,  1.312789, 
t=,827776, actvstrat=,mBuy=,-0.112, mSel=,+0.059, b=,0.137, m=,0.084, ca=,0.0225, cr=,0.0377,  1.378213, 
t=,869165, actvstrat=,mBuy=,-0.132, mSel=,+0.106, b=,0.193, m=,0.062, ca=,0.0250, cr=,0.0388,  1.386648, 
t=,910553, actvstrat=,mBuy=,-0.132, mSel=,+0.106, b=,0.193, m=,0.062, ca=,0.0250, cr=,0.0388,  1.481671, 
t=,951941, actvstrat=,mBuy=,-0.156, mSel=,+0.106, b=,0.198, m=,0.063, ca=,0.0218, cr=,0.0426,  1.464073, 
t=,993329, actvstrat=,mBuy=,-0.137, mSel=,+0.113, b=,0.179, m=,0.082, ca=,0.0221, cr=,0.0403,  1.452721, 
t=,1034718, actvstrat=,mBuy=,-0.139, mSel=,+0.110, b=,0.218, m=,0.054, ca=,0.0209, cr=,0.0398,  1.415000, 
t=,1076106, actvstrat=,mBuy=,-0.139, mSel=,+0.110, b=,0.218, m=,0.054, ca=,0.0209, cr=,0.0398,  1.409043, 
t=,1117495, actvstrat=,mBuy=,-0.138, mSel=,+0.177, b=,0.248, m=,0.015, ca=,0.0233, cr=,0.0382,  1.503954, 
t=,1158884, actvstrat=,mBuy=,-0.155, mSel=,+0.198, b=,0.281, m=,0.026, ca=,0.0180, cr=,0.0349,  1.503148, 
t=,1200273, actvstrat=,mBuy=,-0.155, mSel=,+0.198, b=,0.281, m=,0.026, ca=,0.0180, cr=,0.0349,  1.476611, 
t=,1241661, actvstrat=,mBuy=,-0.155, mSel=,+0.198, b=,0.281, m=,0.026, ca=,0.0180, cr=,0.0349,  1.506821, 
t=,1283050, actvstrat=,mBuy=,-0.155, mSel=,+0.198, b=,0.281, m=,0.026, ca=,0.0180, cr=,0.0349,  1.500162, 
t=,1324439, actvstrat=,mBuy=,-0.151, mSel=,+0.217, b=,0.249, m=,0.000, ca=,0.0164, cr=,0.0328,  1.578998, 
t=,1365827, actvstrat=,mBuy=,-0.181, mSel=,+0.219, b=,0.289, m=,0.033, ca=,0.0191, cr=,0.0359,  1.528339, 
t=,1407216, actvstrat=,mBuy=,-0.181, mSel=,+0.219, b=,0.289, m=,0.033, ca=,0.0191, cr=,0.0359,  1.578189, 
t=,1448604, actvstrat=,mBuy=,-0.190, mSel=,+0.219, b=,0.288, m=,0.063, ca=,0.0191, cr=,0.0363,  1.555158, 
t=,1489993, actvstrat=,mBuy=,-0.178, mSel=,+0.173, b=,0.320, m=,0.034, ca=,0.0173, cr=,0.0380,  1.529334, 
t=,1531381, actvstrat=,mBuy=,-0.178, mSel=,+0.173, b=,0.320, m=,0.034, ca=,0.0173, cr=,0.0380,  1.571478, 
t=,1572769, actvstrat=,mBuy=,-0.147, mSel=,+0.213, b=,0.343, m=,0.028, ca=,0.0184, cr=,0.0348,  1.584264, 
t=,1614158, actvstrat=,mBuy=,-0.150, mSel=,+0.226, b=,0.333, m=,0.022, ca=,0.0186, cr=,0.0347,  1.575952, 
t=,1655547, actvstrat=,mBuy=,-0.155, mSel=,+0.240, b=,0.360, m=,0.042, ca=,0.0190, cr=,0.0357,  1.559167, 
t=,1696936, actvstrat=,mBuy=,-0.177, mSel=,+0.194, b=,0.392, m=,0.032, ca=,0.0175, cr=,0.0320,  1.592884, 
t=,1738324, actvstrat=,mBuy=,-0.174, mSel=,+0.210, b=,0.398, m=,0.014, ca=,0.0138, cr=,0.0313,  1.577100, 
t=,1779713, actvstrat=,mBuy=,-0.174, mSel=,+0.210, b=,0.398, m=,0.014, ca=,0.0138, cr=,0.0313,  1.579701, 
t=,1821101, actvstrat=,mBuy=,-0.183, mSel=,+0.187, b=,0.391, m=,0.008, ca=,0.0142, cr=,0.0289,  1.654133, 
t=,1862489, actvstrat=,mBuy=,-0.183, mSel=,+0.187, b=,0.391, m=,0.008, ca=,0.0142, cr=,0.0289,  1.612623, 
t=,1903878, actvstrat=,mBuy=,-0.183, mSel=,+0.187, b=,0.391, m=,0.008, ca=,0.0142, cr=,0.0289,  1.616793, 
t=,1945266, actvstrat=,mBuy=,-0.224, mSel=,+0.221, b=,0.370, m=,0.011, ca=,0.0166, cr=,0.0261,  1.603147, 
t=,1986655, actvstrat=,mBuy=,-0.194, mSel=,+0.200, b=,0.359, m=,0.028, ca=,0.0168, cr=,0.0269,  1.567700, 
t=,2028044, actvstrat=,mBuy=,-0.160, mSel=,+0.221, b=,0.390, m=,0.031, ca=,0.0159, cr=,0.0255,  1.578538, 
t=,2069433, actvstrat=,mBuy=,-0.143, mSel=,+0.266, b=,0.385, m=,0.020, ca=,0.0137, cr=,0.0262,  1.616753, 
t=,2110821, actvstrat=,mBuy=,-0.137, mSel=,+0.239, b=,0.410, m=,0.000, ca=,0.0159, cr=,0.0248,  1.598604, 
t=,2152213, actvstrat=,mBuy=,-0.114, mSel=,+0.273, b=,0.373, m=,0.006, ca=,0.0181, cr=,0.0215,  1.587381, 
t=,2193602, actvstrat=,mBuy=,-0.038, mSel=,+0.224, b=,0.402, m=,0.000, ca=,0.0217, cr=,0.0217,  1.584350, 
t=,2234994, actvstrat=,mBuy=,-0.038, mSel=,+0.224, b=,0.402, m=,0.000, ca=,0.0217, cr=,0.0217,  1.610156, 
t=,2276383, actvstrat=,mBuy=,-0.039, mSel=,+0.240, b=,0.464, m=,0.002, ca=,0.0198, cr=,0.0215,  1.633137, 
t=,2317772, actvstrat=,mBuy=,-0.040, mSel=,+0.260, b=,0.499, m=,0.000, ca=,0.0214, cr=,0.0221,  1.624935, 
t=,2359160, actvstrat=,mBuy=,-0.045, mSel=,+0.257, b=,0.495, m=,0.004, ca=,0.0229, cr=,0.0218,  1.650273, 
