t=,33280, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.044, ca=,0.0105, cr=,0.0457,  0.630288, 
t=,66561, actvstrat=,mBuy=,-0.068, mSel=,+0.055, b=,0.023, m=,0.022, ca=,0.0109, cr=,0.0458,  0.765301, 
t=,99841, actvstrat=,mBuy=,-0.077, mSel=,+0.001, b=,0.089, m=,0.000, ca=,0.0101, cr=,0.0411,  0.892643, 
t=,133122, actvstrat=,mBuy=,-0.059, mSel=,+0.010, b=,0.069, m=,0.026, ca=,0.0143, cr=,0.0407,  0.929253, 
t=,166402, actvstrat=,mBuy=,-0.100, mSel=,+0.000, b=,0.093, m=,0.032, ca=,0.0170, cr=,0.0367,  0.863780, 
t=,199682, actvstrat=,mBuy=,-0.080, mSel=,+0.024, b=,0.136, m=,0.039, ca=,0.0222, cr=,0.0366,  1.007165, 
t=,232962, actvstrat=,mBuy=,-0.053, mSel=,+0.004, b=,0.163, m=,0.036, ca=,0.0248, cr=,0.0332,  1.010164, 
t=,266243, actvstrat=,mBuy=,-0.048, mSel=,+0.038, b=,0.148, m=,0.011, ca=,0.0212, cr=,0.0290,  0.966862, 
t=,299523, actvstrat=,mBuy=,-0.072, mSel=,+0.024, b=,0.175, m=,0.000, ca=,0.0165, cr=,0.0278,  1.047957, 
t=,332803, actvstrat=,mBuy=,-0.077, mSel=,+0.066, b=,0.163, m=,0.005, ca=,0.0183, cr=,0.0272,  1.030862, 
t=,366084, actvstrat=,mBuy=,-0.055, mSel=,+0.043, b=,0.205, m=,0.026, ca=,0.0151, cr=,0.0284,  1.083605, 
t=,399364, actvstrat=,mBuy=,-0.021, mSel=,+0.056, b=,0.214, m=,0.061, ca=,0.0161, cr=,0.0258,  1.030965, 
t=,432644, actvstrat=,mBuy=,+0.000, mSel=,+0.039, b=,0.223, m=,0.026, ca=,0.0149, cr=,0.0258,  1.088733, 
t=,465924, actvstrat=,mBuy=,-0.012, mSel=,+0.017, b=,0.251, m=,0.072, ca=,0.0156, cr=,0.0264,  1.119978, 
t=,499205, actvstrat=,mBuy=,-0.027, mSel=,+0.000, b=,0.243, m=,0.059, ca=,0.0187, cr=,0.0262,  1.092842, 
t=,532485, actvstrat=,mBuy=,+0.000, mSel=,+0.032, b=,0.275, m=,0.026, ca=,0.0207, cr=,0.0286,  1.164501, 
t=,565766, actvstrat=,mBuy=,-0.022, mSel=,+0.020, b=,0.327, m=,0.002, ca=,0.0204, cr=,0.0283,  1.180021, 
t=,599046, actvstrat=,mBuy=,-0.056, mSel=,+0.011, b=,0.351, m=,0.010, ca=,0.0245, cr=,0.0251,  1.207294, 
t=,632326, actvstrat=,mBuy=,-0.101, mSel=,+0.016, b=,0.373, m=,0.053, ca=,0.0249, cr=,0.0234,  1.205742, 
t=,665608, actvstrat=,mBuy=,-0.054, mSel=,+0.033, b=,0.397, m=,0.078, ca=,0.0259, cr=,0.0235,  1.209633, 
t=,698889, actvstrat=,mBuy=,-0.071, mSel=,+0.016, b=,0.390, m=,0.059, ca=,0.0272, cr=,0.0202,  1.234052, 
