t=,39057, actvstrat=,mBuy=,-0.050, mSel=,+0.050, b=,0.010, m=,0.061, ca=,0.0160, cr=,0.0478,  0.652198, 
t=,78114, actvstrat=,mBuy=,-0.109, mSel=,+0.071, b=,0.015, m=,0.023, ca=,0.0153, cr=,0.0501,  0.737259, 
t=,117170, actvstrat=,mBuy=,-0.105, mSel=,+0.046, b=,0.000, m=,0.027, ca=,0.0120, cr=,0.0481,  1.172804, 
t=,156227, actvstrat=,mBuy=,-0.077, mSel=,+0.064, b=,0.002, m=,0.000, ca=,0.0104, cr=,0.0442,  1.651675, 
t=,195285, actvstrat=,mBuy=,-0.136, mSel=,+0.094, b=,0.000, m=,0.021, ca=,0.0111, cr=,0.0467,  0.889212, 
t=,234342, actvstrat=,mBuy=,-0.147, mSel=,+0.142, b=,0.039, m=,0.000, ca=,0.0141, cr=,0.0431,  0.822110, 
t=,273401, actvstrat=,mBuy=,-0.127, mSel=,+0.147, b=,0.044, m=,0.018, ca=,0.0169, cr=,0.0435,  0.794459, 
t=,312457, actvstrat=,mBuy=,-0.150, mSel=,+0.201, b=,0.044, m=,0.052, ca=,0.0233, cr=,0.0421,  0.748079, 
t=,351515, actvstrat=,mBuy=,-0.154, mSel=,+0.209, b=,0.024, m=,0.040, ca=,0.0230, cr=,0.0366,  0.781220, 
t=,390574, actvstrat=,mBuy=,-0.120, mSel=,+0.208, b=,0.038, m=,0.000, ca=,0.0222, cr=,0.0387,  0.735070, 
t=,429631, actvstrat=,mBuy=,-0.129, mSel=,+0.253, b=,0.050, m=,0.010, ca=,0.0198, cr=,0.0399,  0.816005, 
t=,468687, actvstrat=,mBuy=,-0.113, mSel=,+0.207, b=,0.112, m=,0.059, ca=,0.0183, cr=,0.0401,  0.933845, 
t=,507745, actvstrat=,mBuy=,-0.111, mSel=,+0.228, b=,0.130, m=,0.016, ca=,0.0165, cr=,0.0406,  0.957204, 
t=,546803, actvstrat=,mBuy=,-0.144, mSel=,+0.228, b=,0.122, m=,0.003, ca=,0.0167, cr=,0.0349,  0.958454, 
t=,585860, actvstrat=,mBuy=,-0.146, mSel=,+0.234, b=,0.161, m=,0.014, ca=,0.0151, cr=,0.0390,  1.111271, 
t=,624917, actvstrat=,mBuy=,-0.098, mSel=,+0.216, b=,0.153, m=,0.007, ca=,0.0148, cr=,0.0374,  1.036489, 
t=,663973, actvstrat=,mBuy=,-0.093, mSel=,+0.249, b=,0.166, m=,0.000, ca=,0.0132, cr=,0.0367,  1.042468, 
t=,703030, actvstrat=,mBuy=,-0.071, mSel=,+0.254, b=,0.179, m=,0.047, ca=,0.0125, cr=,0.0367,  1.043149, 
t=,742087, actvstrat=,mBuy=,-0.070, mSel=,+0.221, b=,0.185, m=,0.015, ca=,0.0125, cr=,0.0363,  1.062946, 
t=,781144, actvstrat=,mBuy=,-0.033, mSel=,+0.203, b=,0.180, m=,0.000, ca=,0.0153, cr=,0.0402,  1.032370, 
t=,820200, actvstrat=,mBuy=,-0.003, mSel=,+0.184, b=,0.211, m=,0.002, ca=,0.0152, cr=,0.0444,  1.103836, 
t=,859256, actvstrat=,mBuy=,-0.016, mSel=,+0.176, b=,0.247, m=,0.000, ca=,0.0176, cr=,0.0483,  1.148529, 
t=,898313, actvstrat=,mBuy=,-0.050, mSel=,+0.165, b=,0.268, m=,0.035, ca=,0.0156, cr=,0.0497,  1.124577, 
t=,937370, actvstrat=,mBuy=,-0.080, mSel=,+0.165, b=,0.286, m=,0.033, ca=,0.0157, cr=,0.0526,  1.176163, 
t=,976427, actvstrat=,mBuy=,-0.046, mSel=,+0.148, b=,0.308, m=,0.037, ca=,0.0141, cr=,0.0518,  1.167152, 
t=,1015483, actvstrat=,mBuy=,-0.079, mSel=,+0.127, b=,0.335, m=,0.026, ca=,0.0119, cr=,0.0534,  1.173147, 
t=,1054540, actvstrat=,mBuy=,-0.126, mSel=,+0.106, b=,0.365, m=,0.030, ca=,0.0116, cr=,0.0524,  1.252063, 
t=,1093596, actvstrat=,mBuy=,-0.125, mSel=,+0.151, b=,0.334, m=,0.000, ca=,0.0148, cr=,0.0550,  1.240781, 
t=,1132653, actvstrat=,mBuy=,-0.089, mSel=,+0.139, b=,0.319, m=,0.003, ca=,0.0219, cr=,0.0503,  1.184431, 
t=,1171710, actvstrat=,mBuy=,-0.100, mSel=,+0.096, b=,0.309, m=,0.000, ca=,0.0187, cr=,0.0470,  1.197150, 
t=,1210766, actvstrat=,mBuy=,-0.110, mSel=,+0.096, b=,0.270, m=,0.020, ca=,0.0219, cr=,0.0464,  1.172657, 
t=,1249822, actvstrat=,mBuy=,-0.109, mSel=,+0.103, b=,0.311, m=,0.006, ca=,0.0221, cr=,0.0457,  1.190930, 
t=,1288878, actvstrat=,mBuy=,-0.144, mSel=,+0.108, b=,0.354, m=,0.000, ca=,0.0241, cr=,0.0468,  1.181957, 
t=,1327934, actvstrat=,mBuy=,-0.135, mSel=,+0.156, b=,0.340, m=,0.008, ca=,0.0239, cr=,0.0429,  1.238875, 
t=,1366991, actvstrat=,mBuy=,-0.116, mSel=,+0.199, b=,0.305, m=,0.019, ca=,0.0256, cr=,0.0426,  1.200195, 
t=,1406047, actvstrat=,mBuy=,-0.114, mSel=,+0.185, b=,0.323, m=,0.045, ca=,0.0253, cr=,0.0428,  1.199639, 
t=,1445104, actvstrat=,mBuy=,-0.130, mSel=,+0.226, b=,0.316, m=,0.031, ca=,0.0220, cr=,0.0447,  1.116585, 
t=,1484162, actvstrat=,mBuy=,-0.113, mSel=,+0.236, b=,0.350, m=,0.003, ca=,0.0258, cr=,0.0455,  1.203200, 
